# tempo_detrend fluxo_detrend
1328.902783 1.000430
1328.904171 1.000826
1328.905560 0.999915
1328.906949 0.999777
1328.908338 1.000313
1328.909727 0.999891
1328.911116 1.000308
1328.912505 1.000142
1328.913894 0.999795
1328.915283 1.000455
1328.916671 1.000146
1328.918060 0.999870
1328.919449 1.000336
1328.920838 1.000037
1328.922227 0.999941
1328.923616 0.999667
1328.925005 0.999696
1328.926394 1.000033
1328.927782 1.000196
1328.929171 0.999885
1328.930560 0.999885
1328.931949 0.999706
1328.933338 0.999574
1328.934727 0.999765
1328.936116 0.999862
1328.937505 0.999919
1328.938894 1.000054
1328.940282 0.999874
1328.941671 0.999990
1328.943060 0.999999
1328.944449 0.999788
1328.945838 0.999450
1328.947227 0.999776
1328.948616 0.999829
1328.950005 0.999675
1328.951394 0.999786
1328.952782 0.999934
1328.954171 1.000009
1328.955560 0.999978
1328.956949 1.000265
1328.958338 1.000313
1328.959727 0.999606
1328.961116 1.000333
1328.962505 0.999730
1328.963894 1.000091
1328.965282 0.999927
1328.966671 0.999807
1328.968060 0.999801
1328.969449 0.999214
1328.970838 1.000209
1328.972227 1.000273
1328.973616 0.999855
1328.975005 0.999926
1328.976393 0.999722
1328.977782 1.000009
1328.979171 1.000160
1328.980560 0.999181
1328.981949 1.000261
1328.983338 0.999578
1328.984727 1.000401
1328.986116 0.999326
1328.987505 1.000023
1328.988893 1.000148
1328.990282 0.999640
1328.991671 1.000020
1328.993060 1.000131
1328.994449 0.999683
1328.995838 0.999706
1328.997227 0.999709
1328.998616 1.000063
1329.000005 0.999780
1329.001393 0.999293
1329.002782 0.999782
1329.004171 0.999523
1329.005560 0.999475
1329.006949 0.999834
1329.008338 0.999833
1329.009727 0.999378
1329.011116 1.000124
1329.012505 0.999689
1329.013893 0.999578
1329.015282 0.999734
1329.016671 1.000098
1329.018060 0.999627
1329.019449 0.999979
1329.020838 0.999425
1329.022227 0.999806
1329.023616 0.999728
1329.025004 0.999905
1329.026393 0.999787
1329.027782 1.000299
1329.029171 0.999742
1329.030560 1.000102
1329.031949 1.000303
1329.033338 0.999589
1329.034727 0.999648
1329.036116 1.000221
1329.037504 1.000272
1329.038893 1.000194
1329.040282 1.000267
1329.041671 1.000982
1329.043060 1.000892
1329.044449 1.000198
1329.045838 1.000147
1329.047227 1.000620
1329.048616 1.000034
1329.050004 1.000636
1329.051393 0.999884
1329.052782 1.000012
1329.054171 1.000026
1329.055560 1.000335
1329.056949 1.000010
1329.058338 1.000144
1329.059727 1.000398
1329.061115 0.999979
1329.062504 0.999833
1329.063893 1.000093
1329.065282 1.000250
1329.066671 0.999931
1329.068060 1.000900
1329.069449 1.000075
1329.070838 0.999904
1329.072227 0.999408
1329.073615 1.000320
1329.075004 0.999967
1329.076393 0.999823
1329.077782 0.999782
1329.079171 1.000287
1329.080560 0.999619
1329.081949 1.000187
1329.083338 0.999596
1329.084727 1.000064
1329.086115 1.000113
1329.087504 1.000876
1329.088893 1.000506
1329.090282 1.001092
1329.091671 1.000293
1329.093060 1.000389
1329.094449 1.000534
1329.095838 1.000492
1329.097227 1.000476
1329.098615 1.000140
1329.101393 1.000172
1329.102782 1.000070
1329.104171 1.000348
1329.105560 0.999762
1329.106949 1.000482
1329.108338 0.999979
1329.109726 0.999864
1329.111115 0.999920
1329.112504 1.000164
1329.113893 0.999758
1329.115282 1.000289
1329.116671 1.000023
1329.118060 0.999677
1329.119449 0.999971
1329.120838 0.999495
1329.122226 1.000209
1329.123615 0.999927
1329.125004 0.999606
1329.126393 0.999674
1329.127782 1.000312
1329.129171 0.999740
1329.130560 1.000104
1329.131949 1.000460
1329.133338 0.999900
1329.134726 0.999433
1329.136115 1.000476
1329.137504 0.999695
1329.138893 0.999928
1329.140282 0.999578
1329.141671 1.000114
1329.143060 1.000384
1329.144449 0.999367
1329.145838 1.000203
1329.147226 1.000023
1329.148615 1.000148
1329.150004 0.999779
1329.151393 0.999242
1329.154171 0.999966
1329.155560 0.999753
1329.156949 1.000337
1329.158337 1.000075
1329.159726 1.000226
1329.161115 0.999973
1329.162504 1.000145
1329.163893 1.000111
1329.165282 0.999806
1329.166671 1.000071
1329.168060 1.000180
1329.169449 0.999872
1329.170837 0.999759
1329.172226 0.999996
1329.173615 0.999764
1329.175004 1.000062
1329.176393 0.999630
1329.179171 0.999517
1329.181949 1.000087
1329.183337 1.000089
1329.184726 1.000060
1329.186115 1.000301
1329.187504 0.999833
1329.188893 1.000192
1329.190282 1.000004
1329.191671 0.999996
1329.195837 1.000202
1329.198615 1.000766
1329.200004 0.999905
1329.201393 0.999994
1329.202782 1.000316
1329.204171 0.999865
1329.209726 0.999580
1329.211115 1.000171
1329.212504 0.999546
1329.213893 1.000112
1329.215282 0.999854
1329.216671 0.999797
1329.218060 1.000136
1329.219448 0.999654
1329.220837 0.999788
1329.222226 0.999519
1329.223615 1.000060
1329.225004 1.000078
1329.226393 1.000335
1329.227782 1.000197
1329.229171 0.999943
1329.230560 0.999538
1329.231948 0.999928
1329.233337 1.000565
1329.234726 0.999638
1329.236115 1.000196
1329.237504 0.999544
1329.243059 1.000006
1329.244448 0.999783
1329.245837 0.999727
1329.247226 0.999683
1329.248615 1.000016
1329.250004 0.999828
1329.251393 0.999933
1329.252782 0.999350
1329.254171 1.000003
1329.255559 0.999879
1329.256948 0.999829
1329.258337 0.999977
1329.259726 1.000365
1329.261115 0.999816
1329.262504 0.999999
1329.263893 0.999885
1329.265282 0.999449
1329.266671 1.000196
1329.268059 0.999993
1329.269448 1.000496
1329.270837 1.000020
1329.272226 0.999784
1329.273615 1.000403
1329.275004 0.999935
1329.276393 0.999806
1329.277782 0.999620
1329.279171 0.999631
1329.280559 0.999843
1329.281948 1.000112
1329.283337 0.999747
1329.284726 0.999567
1329.286115 0.999848
1329.287504 0.999858
1329.288893 0.999764
1329.290282 0.999831
1329.291670 1.000313
1329.293059 0.999841
1329.294448 0.999800
1329.295837 0.999702
1329.297226 1.000042
1329.298615 0.999885
1329.300004 0.999688
1329.301393 0.999826
1329.302782 1.000011
1329.304170 0.999449
1329.305559 0.999012
1329.306948 0.999831
1329.308337 0.999596
1329.309726 1.000180
1329.311115 1.000874
1329.312504 1.000614
1329.313893 1.000619
1329.316670 0.999979
1329.318059 1.000447
1329.319448 1.000300
1329.320837 1.000075
1329.322226 1.001713
1329.323615 1.001890
1329.325004 1.002409
1329.326393 1.001693
1329.327781 1.001294
1329.329170 1.001018
1329.330559 1.000834
1329.331948 0.999991
1329.333337 1.000206
1329.334726 1.000318
1329.336115 1.000216
1329.337504 1.000139
1329.338893 1.000372
1329.340281 0.999783
1329.341670 1.000801
1329.343059 1.000143
1329.344448 0.999800
1329.345837 1.000820
1329.347226 0.999995
1329.348615 1.000385
1329.350004 0.999785
1329.351393 1.000106
1329.352781 1.000230
1329.354170 0.999766
1329.355559 1.000513
1329.356948 1.000358
1329.358337 1.000846
1329.359726 0.999980
1329.361115 1.000175
1329.362504 0.999964
1329.363892 0.999934
1329.365281 1.000187
1329.366670 1.000297
1329.368059 1.000337
1329.369448 1.000584
1329.370837 0.999373
1329.372226 0.999766
1329.373615 1.000054
1329.375004 1.000575
1329.376392 0.999380
1329.377781 1.000198
1329.379170 1.006758
1329.380559 1.007804
1329.381948 1.006393
1329.383337 1.004989
1329.384726 1.003799
1329.386115 1.002743
1329.387504 1.003153
1329.388892 1.001839
1329.390281 1.001598
1329.391670 1.001234
1329.394448 1.001214
1329.395837 1.001131
1329.397226 1.001104
1329.398615 1.001065
1329.400004 1.000422
1329.401392 1.000032
1329.402781 1.000796
1329.404170 1.001067
1329.405559 0.999857
1329.406948 1.000282
1329.408337 0.999970
1329.409726 1.000056
1329.411115 0.999887
1329.412503 0.999917
1329.413892 0.999202
1329.415281 1.000059
1329.416670 0.999942
1329.418059 1.000099
1329.419448 1.000536
1329.420837 0.999930
1329.422226 1.000037
1329.423615 1.000150
1329.425003 0.999537
1329.426392 0.999332
1329.427781 1.000043
1329.429170 0.999861
1329.430559 1.000619
1329.431948 1.001687
1329.433337 1.002010
1329.434726 1.001573
1329.436115 1.000872
1329.437503 1.000765
1329.440281 1.000345
1329.441670 1.000718
1329.443059 1.000344
1329.444448 1.000599
1329.445837 1.000163
1329.447226 0.999634
1329.448614 1.000590
1329.450003 0.999429
1329.451392 1.000264
1329.452781 1.000044
1329.454170 1.000319
1329.455559 1.000180
1329.456948 1.000185
1329.458337 1.000307
1329.459726 1.000135
1329.461114 1.000154
1329.462503 1.000338
1329.463892 1.000573
1329.465281 1.000314
1329.466670 1.000435
1329.468059 1.000207
1329.469448 0.999948
1329.479170 0.999396
1329.480559 0.999740
1329.481948 0.999176
1329.483337 0.999148
1329.484725 0.999439
1329.486114 0.999462
1329.487503 0.999608
1329.488892 0.999550
1329.490281 0.999790
1329.491670 0.999768
1329.493059 1.000059
1329.494448 0.999941
1329.495837 0.999578
1329.497225 1.000104
1329.498614 0.999892
1329.500003 1.000327
1329.501392 1.000052
1329.502781 0.999699
1329.504170 1.000019
1329.505559 0.999570
1329.506948 0.999924
1329.508337 1.000202
1329.509725 1.000186
1329.511114 0.999796
1329.512503 0.999482
1329.513892 0.999445
1329.515281 1.000089
1329.516670 1.000103
1329.518059 1.000001
1329.519448 0.999899
1329.520837 1.000241
1329.522225 0.999552
1329.523614 0.999397
1329.525003 1.000095
1329.526392 1.000210
1329.527781 0.999966
1329.529170 1.000173
1329.531948 0.999423
1329.533336 1.000026
1329.534725 0.999823
1329.536114 1.000094
1329.537503 1.000121
1329.540281 0.999669
1329.541670 0.999627
1329.543059 0.999744
1329.544448 1.000105
1329.545836 1.000063
1329.547225 1.000527
1329.548614 0.999708
1329.550003 1.000144
1329.551392 1.000268
1329.552781 1.000151
1329.554170 1.000288
1329.555559 0.999754
1329.556948 1.000061
1329.558336 0.999984
1329.559725 1.000321
1329.561114 0.999637
1329.562503 1.000256
1329.563892 1.000112
1329.565281 0.999934
1329.566670 1.000157
1329.568059 1.000093
1329.569447 1.000270
1329.570836 0.999801
1329.572225 1.000252
1329.573614 1.000151
1329.575003 1.000263
1329.576392 0.999530
1329.577781 1.000015
1329.579170 1.000498
1329.580559 0.999935
1329.581947 1.000188
1329.583336 1.000058
1329.584725 0.999835
1329.586114 1.000129
1329.587503 0.999836
1329.588892 0.999820
1329.590281 0.999576
1329.591670 1.000245
1329.593059 1.000654
1329.594447 0.999862
1329.595836 0.999861
1329.597225 1.000069
1329.598614 1.000309
1329.600003 0.999779
1329.601392 1.000545
1329.602781 1.000022
1329.604170 0.999804
1329.605558 1.000193
1329.606947 1.000437
1329.608336 0.999974
1329.609725 1.000019
1329.611114 1.000049
1329.612503 0.999555
1329.613892 0.999724
1329.615281 1.000680
1329.616670 1.000308
1329.618058 1.000196
1329.619447 1.000050
1329.620836 1.000166
1329.622225 1.000140
1329.623614 0.999843
1329.625003 0.999536
1329.626392 1.000539
1329.627781 0.999495
1329.629170 1.000394
1329.630558 0.999642
1329.631947 1.000645
1329.633336 0.999867
1329.634725 1.000153
1329.636114 0.999697
1329.637503 0.999835
1329.638892 0.999769
1329.640281 0.999830
1329.641669 1.000402
1329.643058 1.000510
1329.644447 1.000650
1329.645836 1.000361
1329.647225 1.000079
1329.648614 1.000080
1329.650003 1.000298
1329.651392 1.000108
1329.652781 1.000435
1329.655558 0.999606
1329.656947 0.999725
1329.658336 0.999935
1329.659725 1.000073
1329.661114 1.000057
1329.662503 1.000128
1329.663892 1.000332
1329.665281 0.999829
1329.666669 0.999905
1329.668058 1.000091
1329.669447 0.999983
1329.670836 0.999928
1329.672225 1.000589
1329.675003 1.000082
1329.676392 1.000392
1329.679169 0.999967
1329.680558 0.999854
1329.681947 0.999825
1329.683336 0.999646
1329.684725 1.000209
1329.686114 0.999767
1329.687503 0.999535
1329.688892 0.999981
1329.690280 0.999866
1329.691669 0.999702
1329.693058 0.999925
1329.694447 1.000413
1329.695836 0.999889
1329.697225 0.999898
1329.698614 0.999842
1329.700003 1.000203
1329.701392 0.999836
1329.702780 0.999727
1329.704169 0.999843
1329.705558 0.999593
1329.706947 1.000333
1329.708336 1.000562
1329.709725 1.000429
1329.711114 1.000286
1329.712503 0.999674
1329.713891 0.999848
1329.715280 1.000303
1329.716669 1.000003
1329.718058 1.000744
1329.719447 0.999706
1329.720836 1.000447
1329.722225 1.000457
1329.723614 1.000113
1329.726391 0.999789
1329.727780 0.999890
1329.729169 1.000073
1329.730558 1.000486
1329.731947 0.999521
1329.733336 1.000493
1329.734725 1.000352
1329.736114 1.000156
1329.737503 1.000287
1329.738891 1.000115
1329.740280 0.999953
1329.741669 1.000071
1329.743058 1.000205
1329.744447 1.000041
1329.745836 0.999818
1329.747225 0.999527
1329.748614 0.999677
1329.750002 0.999960
1329.751391 1.000222
1329.752780 1.000241
1329.754169 1.000059
1329.755558 0.999824
1329.756947 1.000125
1329.758336 0.999611
1329.759725 1.000061
1329.761114 1.000026
1329.762502 1.000013
1329.763891 0.999998
1329.765280 1.000483
1329.766669 1.000035
1329.768058 0.999572
1329.769447 1.000146
1329.770836 0.999678
1329.772225 0.999876
1329.773614 1.000183
1329.775002 1.000508
1329.776391 1.000029
1329.777780 1.000213
1329.779169 1.000496
1329.780558 1.000135
1329.781947 1.000022
1329.783336 0.999790
1329.784725 1.000054
1329.786113 1.000073
1329.787502 0.999865
1329.788891 0.999982
1329.790280 0.999948
1329.791669 0.999796
1329.793058 0.999556
1329.794447 0.999589
1329.795836 0.999794
1329.797225 0.999664
1329.798613 1.000113
1329.800002 0.999958
1329.801391 0.999816
1329.802780 0.999815
1329.804169 1.000153
1329.805558 0.999152
1329.806947 1.000132
1329.808336 1.000097
1329.809725 0.999874
1329.811113 0.999581
1329.812502 1.000046
1329.813891 1.000253
1329.815280 1.000093
1329.816669 1.000113
1329.818058 1.000286
1329.819447 0.999743
1329.820836 1.000294
1329.822224 0.999789
1329.823613 1.000409
1329.825002 0.999429
1329.826391 1.000033
1329.827780 0.999656
1329.829169 0.999957
1329.830558 0.999645
1329.831947 1.000138
1329.833336 0.999225
1329.834724 1.000372
1329.836113 0.999876
1329.837502 1.000862
1329.838891 1.000758
1329.840280 0.999898
1329.841669 1.000958
1329.843058 1.000276
1329.844447 1.000340
1329.845836 0.999964
1329.847224 0.999926
1329.848613 1.000088
1329.850002 0.999808
1329.851391 1.000323
1329.852780 0.999796
1329.854169 1.000176
1329.855558 1.000338
1329.856947 1.000281
1329.858335 1.000138
1329.859724 1.000639
1329.861113 0.999603
1329.862502 1.000102
1329.863891 0.999795
1329.865280 1.000140
1329.866669 1.000344
1329.868058 1.000008
1329.869447 0.999546
1329.870835 1.000371
1329.872224 1.000167
1329.873613 1.000524
1329.875002 0.999695
1329.876391 1.000203
1329.877780 1.000231
1329.879169 0.999769
1329.880558 1.000220
1329.881947 0.999229
1329.883335 1.000199
1329.884724 0.999672
1329.886113 1.000644
1329.887502 0.999690
1329.888891 0.999696
1329.890280 0.999999
1329.891669 1.000019
1329.893058 0.999905
1329.894446 0.999748
1329.895835 0.999670
1329.897224 1.000600
1329.898613 0.999507
1329.900002 1.000480
1329.901391 1.000134
1329.902780 1.000418
1329.904169 1.000046
1329.905558 1.000004
1329.906946 1.000295
1329.908335 0.999726
1329.909724 1.000081
1329.911113 1.000143
1329.912502 0.999997
1329.913891 1.000402
1329.915280 0.999812
1329.916669 1.000088
1329.918058 1.000440
1329.920835 1.000035
1329.922224 1.000314
1329.923613 0.999756
1329.925002 1.000111
1329.926391 0.999801
1329.927780 1.000161
1329.929169 0.999434
1329.930557 1.000380
1329.931946 1.000064
1329.933335 1.000160
1329.934724 1.000127
1329.936113 0.999592
1329.940280 1.000279
1329.941669 0.999573
1329.943057 0.999947
1329.944446 1.000398
1329.945835 0.999666
1329.947224 0.999979
1329.948613 1.000081
1329.950002 0.999953
1329.951391 0.999756
1329.952780 1.000381
1329.954169 1.000160
1329.955557 1.000013
1329.956946 1.000373
1329.958335 1.000571
1329.959724 1.000519
1329.961113 1.000383
1329.962502 0.999978
1329.963891 1.000624
1329.965280 1.000304
1329.966668 1.000035
1329.968057 1.000330
1329.969446 0.999937
1329.970835 1.000639
1329.972224 0.999917
1329.973613 0.999709
1329.975002 0.999669
1329.977780 1.000167
1329.979168 0.999936
1329.980557 0.999852
1329.981946 1.000083
1329.983335 0.999878
1329.984724 1.000328
1329.986113 0.999566
1329.987502 1.000185
1329.988891 1.000966
1329.990280 0.999799
1329.991668 1.000175
1329.994446 1.000333
1329.995835 1.000163
1330.005557 0.999369
1330.016668 0.999566
1330.018057 0.999557
1330.019446 0.999683
1330.020835 0.999725
1330.022224 0.999639
1330.025002 0.999367
1330.026390 1.000603
1330.027779 0.998928
1330.029168 0.999514
1330.030557 0.999175
1330.031946 0.999753
1330.033335 1.000003
1330.034724 0.999937
1330.036113 0.999176
1330.037502 0.999643
1330.038890 0.999915
1330.040279 1.000445
1330.041668 1.000628
1330.043057 1.000610
1330.044446 1.000924
1330.047224 1.000431
1330.048613 1.000772
1330.050002 1.000104
1330.051390 1.000485
1330.052779 1.000805
1330.054168 1.000242
1330.055557 1.000094
1330.056946 1.000219
1330.058335 1.000186
1330.059724 0.999889
1330.061113 0.999906
1330.062501 0.999422
1330.065279 0.999909
1330.066668 0.999769
1330.068057 0.999964
1330.069446 0.999684
1330.070835 1.000140
1330.072224 0.999868
1330.073613 0.999625
1330.075001 1.000077
1330.076390 0.999870
1330.084724 0.999700
1330.086113 0.999399
1330.087501 0.999642
1330.088890 0.999907
1330.090279 1.000307
1330.091668 0.999417
1330.093057 0.999654
1330.094446 0.999471
1330.095835 0.999729
1330.097224 0.999367
1330.098612 0.999707
1330.100001 0.999801
1330.101390 0.999856
1330.102779 1.000063
1330.104168 0.998920
1330.105557 1.000085
1330.106946 0.999362
1330.108335 0.999461
1330.109724 0.999791
1330.111112 1.000052
1330.112501 1.000236
1330.113890 1.000604
1330.115279 1.000352
1330.116668 0.999684
1330.119446 1.000415
1330.120835 1.000340
1330.122224 1.002927
1330.123612 1.002840
1330.125001 1.004128
1330.126390 1.003904
1330.127779 1.003413
1330.129168 1.002341
1330.130557 1.002537
1330.131946 1.001825
1330.133335 1.002302
1330.134723 1.000972
1330.136112 1.001775
