banda,bjd_tdb,fluxo,erro,base,fluxo_corrigido
g,2461275.4962523803,1.0053481246662124,0.0010183095714950989,1.0106457485433373,0.9947581792287153
g,2461275.497259246,1.0066925974457224,0.001143768823602977,1.010520415619322,0.9962120328155334
g,2461275.498151082,1.007934374501375,0.000972051758918266,1.010409976155696,0.9975499037888166
g,2461275.4994296236,1.0056290629674691,0.0011402489409196434,1.0102525813944137,0.9954234035011691
g,2461275.5003766445,1.004272236927074,0.0012770361799269783,1.0101366986496458,0.9941943880165809
g,2461275.501408901,1.0011802144194981,0.0008500750692663384,1.010011056409912,0.9912566878012176
g,2461275.502465914,1.00371396743732,0.000748336630609197,1.009883118900244,0.9938912223132891
g,2461275.5033852756,1.0079863131473064,0.001171195145981958,1.009772427455466,0.998231171440618
g,2461275.504973387,1.0308901076889088,0.00424536340537511,1.0095824836236085,1.0211053820870808
g,2461275.505584718,1.0263097048384127,0.0005278941076488941,1.0095097897610392,1.0166416564235103
g,2461275.5066419938,1.020268196382764,0.0011354277659738725,1.0093846175284233,1.0107823902458413
g,2461275.5077042268,1.0136155566201819,0.0010146174303396409,1.0092595539697902,1.0043160380630116
g,2461275.5087364116,1.0110801238164295,0.0009094120732510245,1.009138689388708,1.0019238529333343
g,2461275.509767929,1.0087092027327036,0.000850560634674354,1.0090185471788347,0.999693420455951
g,2461275.510824353,1.0092506502875118,0.0008515244296597419,1.008896166027087,1.000351358516725
g,2461275.5118538383,1.0081751639228622,0.0008196772238205584,1.00877754413378,0.9994028612012422
g,2461275.512888825,1.0096140765414254,0.0008834961995879323,1.008658917469965,1.0009469594279268
g,2461275.5139193963,1.0109981410844675,0.0009678553404560806,1.008541418522586,1.0024359163805887
g,2461275.5149498233,1.011803443260359,0.00109440586853294,1.0084245499964308,1.003350665415613
g,2461275.516005651,1.0104858264900998,0.0010994384398563268,1.0083054324501393,1.0021624340897006
g,2461275.5170624787,1.0115322521009098,0.0008436980385250087,1.008186837213487,1.003318248923651
g,2461275.5180940884,1.0088152543975253,0.0008297537001807066,1.0080716793729134,1.0007376211829246
g,2461275.519123999,1.0072652946263199,0.0011337975545226238,1.0079573043932095,0.9993134532942283
g,2461275.5201819926,1.0067166563381489,0.0009804240859004462,1.0078404233927287,0.9988849752118526
g,2461275.5212422395,1.0078453599062478,0.0009702078829361589,1.0077239114919163,1.0001205175474617
g,2461275.5222725575,1.0082265878821162,0.0009786983688959425,1.007611276469298,1.0006106634842102
g,2461275.5233080876,1.0075307754491547,0.0007867054509899837,1.0074986505399677,1.0000318858086508
g,2461275.5243404624,1.0064084125550237,0.0008810314128997438,1.0073869417817591,0.9990286461079149
g,2461275.5253722137,1.005744836257122,0.0009383527388656398,1.0072758685518375,0.9984800268302697
g,2461275.526429006,1.003217786807026,0.0012997442718684395,1.0071626843912225,0.9960831575222816
g,2461275.5274598096,1.0051847658204993,0.0011502364286128527,1.0070528496830056,0.998144999179443
g,2461275.528489829,1.003500178035565,0.0009353649210619688,1.0069436524543727,0.9965802709909195
g,2461275.529547666,1.005869104798847,0.0009304202019620527,1.0068320791196184,0.9990435601519437
g,2461275.530605665,1.00336254523134,0.0007982562446927073,1.0067210657352779,0.9966639016324895
g,2461275.5316378963,1.0043213970660936,0.0009587664978080161,1.0066133083718782,0.997723146230312
g,2461275.532666654,1.0036943548777582,0.0006772715537327523,1.0065064524836513,0.9972060808960002
g,2461275.53372318,1.0065901891505586,0.0012237344022520522,1.0063972692361047,1.000191693598891
g,2461275.53477972,1.0060180112297956,0.0008730600232823405,1.0062886456666127,0.9997310568513492
g,2461275.5358088347,1.0051172299614466,0.0011541807375949826,1.0061833777766647,0.998940404066728
g,2461275.5368416742,1.0100659704346675,0.001134468902532615,1.006078257253435,1.003963621271489
g,2461275.5378999743,1.0054896967996203,0.0010044812774036166,1.005971091889155,0.9995214623030264
g,2461275.5389553737,1.006324466238432,0.0008126032713768346,1.0058647682511381,1.0004570176844878
g,2461275.539985064,1.0020907968321544,0.0009657174697870474,1.0057615590936055,0.9963502658972577
g,2461275.5410145735,1.0058259663799574,0.0008216770837046656,1.0056588827923265,1.0001661434015945
g,2461275.5420736433,1.0042276060303121,0.0009769081518164842,1.0055537932689682,0.9986811374512896
g,2461275.543102622,1.0035439252474805,0.001069806960084659,1.0054522068603218,0.9981020663142207
g,2461275.54413392,1.0036159895110495,0.0007367113629288444,1.0053509001880456,0.9982743232470657
g,2461275.545167344,1.0042035074447355,0.0013254898764473307,1.005249893687966,0.9989590784840657
g,2461275.546195995,1.0048315360217117,0.0009833704591293386,1.0051498569028992,0.9996833100268568
g,2461275.547253682,1.0042171301598248,0.000897668254955249,1.0050475181536989,0.9991737823546896
g,2461275.548314226,1.0026286022594186,0.0011005532944514873,1.0049454320533802,0.9976945715458125
g,2461275.549344158,1.0024128780902057,0.0007664236130732443,1.004846797683937,0.9975778202216087
g,2461275.550375561,1.0016641147554988,0.0009399602205446043,1.0047485187980938,0.9969301730882025
g,2461275.5514329337,0.999328098222582,0.0009025806421699476,1.0046482797270075,0.9947044337687303
g,2461275.5524911894,1.000335849076984,0.0007306056588004682,1.0045484766131856,0.9958064467427153
g,2461275.553519931,1.000027503277362,0.000826116369361811,1.004451953586474,0.995595159834859
g,2461275.554551938,0.9979432824753083,0.0006108316692701667,1.0043556141600236,0.993615476834788
g,2461275.555610299,0.9978999498615676,0.0003315294628227977,1.0042573232033354,0.9936695773136218
g,2461275.556639023,0.9995666951331379,0.0008112925013341614,1.0041622771327643,0.9954234667998599
g,2461275.5576706612,1.0011739204310126,0.0009250515202789561,1.004067447725754,0.9971181942993019
g,2461275.5587312775,0.9990802293987284,0.0009422173172494261,1.003970460821235,0.9951291082623025
g,2461275.5597590725,0.9986628582807682,0.000900636329836927,1.0038769637075198,0.9948060314010047
g,2461275.5607888266,0.998936152218716,0.00104225510750936,1.0037837694533922,0.9951706558900469
g,2461275.5618463247,0.9987377794464545,0.0007121943719531409,1.003688564856387,0.9950674087727195
g,2461275.562877985,0.9980624080072492,0.0006729282761899404,1.0035961741043657,0.9944860629804064
g,2461275.5639065285,0.9964712625468346,0.0006709684849844574,1.0035045408164671,0.9929912840614452
g,2461275.5649610474,0.99781771041787,0.0006515949214438948,1.0034110889076768,0.9944256361608523
g,2461275.566018559,0.9984313695172343,0.0006206160215681762,1.0033178751216905,0.9951296535967094
g,2461275.5670535383,0.9975806811724726,0.0006610003716099459,1.0032271348033537,0.9943717096208847
g,2461275.5680880086,0.9986812208150885,0.0008340562875704724,1.0031369199472144,0.9955582343312014
g,2461275.569147509,0.9954495267074194,0.0006283257207956145,1.0030450205914636,0.9924275643384727
g,2461275.570207374,0.9994373677448948,0.0009328187846342406,1.002953593994081,0.9964941286713141
g,2461275.5712378854,0.9983606727784677,0.0007985579755053498,1.002865182903665,0.9955083592470974
g,2461275.5722677703,0.9947088302291064,0.0007213767965746243,1.002777301059241,0.9919538756794637
g,2461275.573325038,0.9954243817223979,0.0008132720486430942,1.0026875774847277,0.9927562723170963
g,2461275.574358605,0.9955128283873133,0.0011372480948445578,1.0026003500383336,0.9929308605859261
g,2461275.5753846182,0.9956111476641701,0.0005812339512821939,1.0025142338386335,0.9931142262708517
g,2461275.576441488,0.9950547544125368,0.0009604769307797229,1.0024260216232865,0.9926465723637011
