banda,bjd_tdb,fluxo,erro,base,n_fits
i,2461253.6890090555,1.0051461470915628,0.0013121478298938484,1.001555552088365,221
i,2461253.692579142,1.0009161503393758,0.0013121478298938484,1.0016797316267847,195
i,2461253.69595824,1.0003081916365926,0.0013121478298938484,1.0017976598173706,208
i,2461253.6994257052,0.9996572899742799,0.0013121478298938484,1.0019190804519058,207
i,2461253.702897502,1.0014590308755824,0.0013121478298938484,1.0020410807488909,208
i,2461253.70637666,1.0041637993451493,0.0013121478298938484,1.0021637841002702,207
i,2461253.709848463,1.005351769862326,0.0013121478298938484,1.0022866874632528,207
i,2461253.7133123334,1.0061260234356846,0.0013121478298938484,1.0024097845515962,207
i,2461253.7167897657,1.005363006428124,0.0013121478298938484,1.002533859079026,207
i,2461253.72026361,1.004519285341347,0.0013121478298938484,1.0026583214923779,207
i,2461253.723718407,1.006034100750876,0.0013121478298938484,1.0027826345329003,205
i,2461253.7271964056,1.0075768702292303,0.0013121478298938484,1.002908342998023,207
i,2461253.7306789593,1.007001295440335,0.0013121478298938484,1.0030348053442115,207
i,2461253.734158194,1.0080281657005257,0.0013121478298938484,1.0031617638112476,207
i,2461253.7376220017,1.0069662923571108,0.0013121478298938484,1.0032888014779577,207
i,2461253.7410901343,1.0058354668164113,0.0013121478298938484,1.003416672042135,208
i,2461253.744574801,1.0042127429863708,0.0013121478298938484,1.003545867117583,208
i,2461253.7480460545,1.0028329639768332,0.0013121478298938484,1.0036753156314042,205
i,2461253.7515138406,1.0008604468288411,0.0013121478298938484,1.0038054244623713,207
i,2461253.75498857,1.0039352768791017,0.0013121478298938484,1.0039366305513364,208
i,2461253.758464901,1.0038493540119198,0.0013121478298938484,1.0040687845201923,208
i,2461253.7619330357,1.0024166566874648,0.0013121478298938484,1.0042015649657765,207
i,2461253.7654090524,1.003504288599807,0.0013121478298938484,1.0043356459009516,206
i,2461253.768880893,1.0031024546300122,0.0013121478298938484,1.0044706278223954,208
i,2461253.772354385,1.0042141824907216,0.0013121478298938484,1.004606806288113,207
i,2461253.77581955,1.004862989388868,0.0013121478298938484,1.0047438634920147,207
i,2461253.7792936843,1.0040202608545952,0.0013121478298938484,1.0048825683595988,206
i,2461253.782759819,1.007661108022851,0.0013121478298938484,1.0050223367514746,207
i,2461253.7862385456,1.0077787719720166,0.0013121478298938484,1.005164104720856,207
i,2461253.7897027433,1.0080170021140689,0.0013121478298938484,1.005306879126423,207
i,2461253.7931719474,1.0075716225859999,0.0013121478298938484,1.005451584164753,207
