# AU Mic b | epoca=304 | Setor 95 (2025) | Tc=3903.188596 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
3903.12596029 -0.06263611 0.99897836 0.99877470
3903.12734914 -0.06124726 0.99897331 0.99876965
3903.12873798 -0.05985842 0.99895358 0.99874992
3903.13012683 -0.05846957 0.99896421 0.99876055
3903.13151567 -0.05708073 0.99864667 0.99844308
3903.13290452 -0.05569188 0.99842941 0.99822586
3903.13429336 -0.05430304 0.99877665 0.99857303
3903.13568221 -0.05291419 0.99822706 0.99802355
3903.13707105 -0.05152535 0.99859234 0.99838876
3903.13845990 -0.05013650 0.99776862 0.99756521
3903.13984874 -0.04874766 0.99799774 0.99779428
3903.14123759 -0.04735881 0.99812385 0.99792036
3903.14262643 -0.04596997 0.99883324 0.99862961
3903.14401528 -0.04458112 0.99902275 0.99881908
3903.14540412 -0.04319228 0.99939733 0.99919358
3903.14679296 -0.04180344 0.99926725 0.99906353
3903.14818181 -0.04041459 0.99988639 0.99968254
3903.14957065 -0.03902575 0.99973773 0.99953392
3903.15095950 -0.03763690 0.99919411 0.99899041
3903.15234834 -0.03624806 0.99891354 0.99870989
3903.15373719 -0.03485921 0.99929122 0.99908750
3903.15512603 -0.03347037 0.99833960 0.99813607
3903.15651488 -0.03208152 0.99797357 0.99777011
3903.15790372 -0.03069268 0.99783916 0.99763573
3903.15929257 -0.02930383 0.99749985 0.99729649
3903.16068141 -0.02791499 0.99792237 0.99771893
3903.16207026 -0.02652614 0.99842040 0.99821685
3903.16345910 -0.02513730 0.99792181 0.99771837
3903.16484795 -0.02374845 0.99784131 0.99763788
3903.16623679 -0.02235961 0.99823230 0.99802879
3903.16762563 -0.02097077 0.99785452 0.99765109
3903.16901448 -0.01958192 0.99798899 0.99778553
3903.17040332 -0.01819308 0.99819713 0.99799363
3903.17179217 -0.01680423 0.99857395 0.99837037
3903.17318101 -0.01541539 0.99809566 0.99789218
3903.17456986 -0.01402654 0.99726853 0.99706522
3903.17595870 -0.01263770 0.99788191 0.99767847
3903.17734755 -0.01124885 0.99791454 0.99771110
3903.17873639 -0.00986001 0.99774054 0.99753713
3903.18012524 -0.00847116 0.99871222 0.99850861
3903.18151408 -0.00708232 0.99824473 0.99804122
3903.18290293 -0.00569347 0.99802677 0.99782330
3903.18429177 -0.00430463 0.99828619 0.99808267
3903.18568062 -0.00291578 0.99854224 0.99833867
3903.18706946 -0.00152694 0.99845751 0.99825396
3903.18845830 -0.00013810 0.99836734 0.99816380
3903.18984715 0.00125075 1.00088731 1.00068326
3903.19123599 0.00263959 1.00335694 1.00315239
3903.19262484 0.00402844 1.00311526 1.00291076
3903.19401368 0.00541728 1.00351480 1.00331022
3903.19540253 0.00680613 1.00292612 1.00272166
3903.19679137 0.00819497 1.00287983 1.00267537
3903.19818022 0.00958382 1.00228825 1.00208392
3903.19956906 0.01097266 1.00163174 1.00142754
3903.20095791 0.01236151 1.00180622 1.00160198
3903.20234675 0.01375035 1.00205724 1.00185295
3903.20373559 0.01513919 1.00155310 1.00134891
3903.20512444 0.01652804 1.00132061 1.00111647
3903.20651328 0.01791688 1.00167841 1.00147420
3903.20790213 0.01930573 1.00124441 1.00104029
3903.20929097 0.02069457 1.00047365 1.00026969
3903.21067982 0.02208342 1.00101784 1.00081376
3903.21206866 0.02347226 1.00057404 1.00037005
3903.21345751 0.02486111 1.00056832 1.00036434
3903.21484635 0.02624995 1.00097589 1.00077182
3903.21623519 0.02763879 1.00012193 0.99991804
3903.21762404 0.02902764 1.00010150 0.99989761
3903.21901288 0.03041648 0.99987611 0.99967227
3903.22040173 0.03180533 1.00035265 1.00014871
3903.22179057 0.03319417 1.00067301 1.00046900
3903.22317942 0.03458302 0.99984694 0.99964310
3903.22456826 0.03597186 0.99980600 0.99960217
3903.22595711 0.03736071 1.00020282 0.99999891
3903.22734595 0.03874955 1.00015870 0.99995480
3903.22873480 0.04013840 0.99959055 0.99938677
3903.23012364 0.04152724 0.99966585 0.99946205
3903.23151248 0.04291608 0.99951070 0.99930693
3903.23290133 0.04430493 0.99892599 0.99872234
3903.23429017 0.04569377 0.99905730 0.99885362
3903.23567902 0.04708262 0.99913034 0.99892665
3903.23706786 0.04847146 0.99919272 0.99898902
3903.23845671 0.04986031 0.99948088 0.99927712
3903.23984555 0.05124915 0.99935608 0.99915234
3903.24123440 0.05263800 0.99940647 0.99920272
3903.24262324 0.05402684 0.99874864 0.99854503
3903.24401208 0.05541568 0.99922176 0.99901805
3903.24540093 0.05680453 0.99931768 0.99911395
3903.24678977 0.05819337 0.99881443 0.99861080
3903.24817862 0.05958222 0.99883378 0.99863015
3903.24956746 0.06097106 0.99906962 0.99886594
3903.25095631 0.06235991 0.99911457 0.99891088
3903.25234515 0.06374875 0.99894875 0.99874510
3903.25373399 0.06513759 0.99900358 0.99879991
3903.25512284 0.06652644 0.99943842 0.99923467
3903.25651168 0.06791528 1.00031037 1.00010644
3903.25790053 0.06930413 1.00023133 1.00002741
3903.25928937 0.07069297 1.00099796 1.00079389
3903.26067822 0.07208182 1.00158463 1.00138044
3903.26206706 0.07347066 1.00105415 1.00085007
3903.26345590 0.07485950 1.00172789 1.00152367
3903.26484475 0.07624835 1.00140654 1.00120238
3903.26623359 0.07763719 1.00219459 1.00199027
3903.26762244 0.07902604 1.00080061 1.00059658
3903.26901128 0.08041488 1.00052189 1.00031792
3903.27040013 0.08180373 1.00106541 1.00086132
3903.27178897 0.08319257 1.00074834 1.00054432
3903.27317781 0.08458141 1.00061892 1.00041493
3903.27456666 0.08597026 1.00097319 1.00076912
3903.27595550 0.08735910 1.00098728 1.00078321
3903.27734435 0.08874795 1.00078556 1.00058153
3903.27873319 0.09013679 1.00076914 1.00056511
3903.28012204 0.09152564 1.00073817 1.00053415
3903.28151088 0.09291448 1.00069286 1.00048885
3903.28289972 0.09430332 0.99994122 0.99973736
3903.28428857 0.09569217 1.00132380 1.00111966
3903.28567741 0.09708101 1.00053532 1.00033134
3903.28706626 0.09846986 1.00019069 0.99998678
3903.28845510 0.09985870 1.00047651 1.00027254
3903.28984395 0.10124755 1.00017801 0.99997411
3903.29123279 0.10263639 1.00075564 1.00055162
3903.29262163 0.10402523 1.00060342 1.00039943
3903.29401048 0.10541408 1.00082054 1.00061650
3903.29539932 0.10680292 1.00034804 1.00014410
3903.29678817 0.10819177 1.00019225 0.99998834
3903.29817701 0.10958061 1.00029181 1.00008788
3903.29956586 0.11096946 1.00043778 1.00023382
3903.30095470 0.11235830 1.00036651 1.00016257
3903.30234354 0.11374714 1.00005693 0.99985305
3903.30373239 0.11513599 1.00024169 1.00003777
3903.30512123 0.11652483 1.00063444 1.00043044
3903.30651008 0.11791368 1.00037454 1.00017060
3903.30789892 0.11930252 1.00018057 0.99997666
3903.30928777 0.12069137 0.99944227 0.99923852
3903.31067661 0.12208021 1.00011428 0.99991039
3903.31206545 0.12346905 1.00015045 0.99994655
3903.31345430 0.12485790 1.00069937 1.00049536
3903.31484314 0.12624674 1.00054700 1.00034302
3903.31623199 0.12763559 1.00066445 1.00046045
3903.31762083 0.12902443 1.00058878 1.00038479
3903.31900967 0.13041327 1.00039210 1.00018815
3903.32039852 0.13180212 1.00019429 0.99999038
3903.32178736 0.13319096 1.00031858 1.00011465
3903.32317621 0.13457981 1.00032888 1.00012494
3903.32456505 0.13596865 1.00024900 1.00004508
3903.32595389 0.13735749 1.00024659 1.00004267
3903.32734274 0.13874634 0.99996682 0.99976296
3903.32873158 0.14013518 1.00042028 1.00021633
3903.33012043 0.14152403 1.00033670 1.00013276
3903.33150927 0.14291287 1.00008253 0.99987864
3903.33289812 0.14430172 0.99978333 0.99957951
3903.33428696 0.14569056 0.99983309 0.99962926
3903.33567580 0.14707940 1.00036393 1.00015999
3903.33706465 0.14846825 0.99979772 0.99959389
3903.33845349 0.14985709 1.00082544 1.00062140
3903.33984234 0.15124594 0.99988712 0.99968327
3903.34123118 0.15263478 1.00000354 0.99979967
3903.34262002 0.15402362 1.00016282 0.99995892
3903.34400887 0.15541247 0.99981083 0.99960700
3903.34539771 0.15680131 1.00019798 0.99999407
3903.34678656 0.15819016 0.99917791 0.99897421
3903.34817540 0.15957900 1.00032877 1.00012483
3903.34956424 0.16096784 1.00029675 1.00009282
3903.35095309 0.16235669 1.00034273 1.00013879
3903.35234193 0.16374553 0.99985634 0.99965250
3903.35373078 0.16513438 1.00013183 0.99992793
3903.35511962 0.16652322 1.00004120 0.99983732
3903.35650846 0.16791206 1.00006453 0.99986065
3903.35789731 0.16930091 1.00033876 1.00013482
3903.35928615 0.17068975 1.00070476 1.00050075
3903.36067500 0.17207860 1.00040161 1.00019766
3903.36206384 0.17346744 1.00031813 1.00011420
3903.36345268 0.17485628 1.00027899 1.00007506
3903.36484153 0.17624513 0.99994835 0.99974449
3903.36623037 0.17763397 0.99995882 0.99975496
3903.36761922 0.17902282 1.00014442 0.99994052
3903.36900806 0.18041166 1.00086324 1.00065920
3903.37039690 0.18180050 1.00039771 1.00019376
3903.37178575 0.18318935 1.00027912 1.00007519
3903.37317459 0.18457819 0.99988722 0.99968337
3903.37456344 0.18596704 0.99995917 0.99975531
3903.37595228 0.18735588 1.00029987 1.00009594
3903.37734112 0.18874472 0.99994156 0.99973770
3903.37872997 0.19013357 1.00056373 1.00035975
3903.38011881 0.19152241 1.00023426 1.00003034
3903.38150766 0.19291126 1.00003520 0.99983132
3903.38289650 0.19430010 1.00011094 0.99990705
3903.38428534 0.19568894 1.00017336 0.99996946
3903.38567419 0.19707779 0.99993855 0.99973469
3903.38706303 0.19846663 0.99983141 0.99962758
3903.38845188 0.19985548 1.00021340 1.00000949
3903.38984072 0.20124432 1.00018776 0.99998385
3903.39122956 0.20263316 0.99958342 0.99937964
3903.39261841 0.20402201 0.99985800 0.99965416
3903.39400725 0.20541085 1.00039440 1.00019045
3903.39539609 0.20679969 1.00022847 1.00002455
3903.39678494 0.20818854 1.00081900 1.00061496
3903.39817378 0.20957738 0.99984423 0.99964039
3903.39956263 0.21096623 1.00029779 1.00009386
3903.40095147 0.21235507 0.99985937 0.99965553
3903.40234031 0.21374391 1.00000789 0.99980402
3903.40372916 0.21513276 1.00028436 1.00008043
3903.40511800 0.21652160 1.00068339 1.00047938
3903.40650685 0.21791045 1.00027967 1.00007574
3903.40789569 0.21929929 0.99997984 0.99977598
3903.40928453 0.22068813 1.00031907 1.00011514
3903.41067338 0.22207698 0.99993368 0.99972983
3903.41206222 0.22346582 1.00033437 1.00013043
3903.41345106 0.22485466 1.00035263 1.00014869
3903.41483991 0.22624351 0.99995245 0.99974859
3903.41622875 0.22763235 1.00026961 1.00006569
3903.41761760 0.22902120 0.99988414 0.99968030
3903.41900644 0.23041004 0.99966911 0.99946531
3903.42039528 0.23179888 1.00065963 1.00045563
3903.42178413 0.23318773 0.99982066 0.99961683
3903.42317297 0.23457657 1.00064439 1.00044039
3903.42456182 0.23596542 1.00022011 1.00001620
3903.42595066 0.23735426 1.00000665 0.99980278
3903.42733950 0.23874310 1.00017593 0.99997203
3903.42872835 0.24013195 1.00000247 0.99979860
3903.43011719 0.24152079 1.00034751 1.00014357
3903.43150603 0.24290963 1.00077177 1.00056774
3903.43289488 0.24429848 0.99995516 0.99975130
3903.43428372 0.24568732 1.00012801 0.99992412
3903.43567257 0.24707617 0.99996006 0.99975620
3903.43706141 0.24846501 0.99992841 0.99972456
3903.43845025 0.24985385 0.99994872 0.99974486
