# AU Mic b | epoca=302 | Setor 95 (2025) | Tc=3886.262293 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
3886.22763007 -0.03466313 0.99746973 0.99747941
3886.22901895 -0.03327425 0.99683861 0.99684828
3886.23040784 -0.03188536 0.99742590 0.99743558
3886.23179673 -0.03049647 0.99751184 0.99752152
3886.23318561 -0.02910759 0.99642711 0.99643678
3886.23457450 -0.02771870 0.99689456 0.99690423
3886.23596339 -0.02632981 0.99774868 0.99775836
3886.23735228 -0.02494092 0.99721741 0.99722708
3886.23874116 -0.02355204 0.99762147 0.99763115
3886.24013005 -0.02216315 0.99705771 0.99706738
3886.24151894 -0.02077426 0.99751539 0.99752507
3886.24290782 -0.01938538 0.99816478 0.99817446
3886.24429671 -0.01799649 0.99847477 0.99848446
3886.24568560 -0.01660760 0.99795259 0.99796227
3886.24707449 -0.01521871 0.99767632 0.99768600
3886.24846337 -0.01382983 0.99835045 0.99836013
3886.24985226 -0.01244094 0.99797940 0.99798908
3886.25124115 -0.01105205 0.99725882 0.99726849
3886.25263003 -0.00966317 0.99711844 0.99712811
3886.25401892 -0.00827428 0.99773248 0.99774216
3886.25540781 -0.00688539 0.99719855 0.99720822
3886.25679669 -0.00549651 0.99747895 0.99748863
3886.25818558 -0.00410762 0.99630728 0.99631694
3886.25957447 -0.00271873 0.99770926 0.99771894
3886.26096335 -0.00132985 0.99739470 0.99740437
3886.26235224 0.00005904 0.99832502 0.99833470
3886.26374113 0.00144793 0.99723941 0.99724908
3886.26513002 0.00283682 0.99736687 0.99737654
3886.26651890 0.00422570 0.99739635 0.99740602
3886.26790779 0.00561459 0.99791437 0.99792405
3886.26929668 0.00700348 0.99742557 0.99743525
3886.27068556 0.00839236 0.99721917 0.99722884
3886.27207445 0.00978125 0.99744087 0.99745055
3886.27346334 0.01117014 0.99684530 0.99685497
3886.27485222 0.01255902 0.99805441 0.99806409
3886.27624111 0.01394791 0.99774343 0.99775311
3886.27763000 0.01533680 0.99807713 0.99808681
3886.27901888 0.01672568 0.99774124 0.99775092
3886.28040777 0.01811457 0.99738833 0.99739800
3886.28179666 0.01950346 0.99800091 0.99801059
3886.28318555 0.02089235 0.99806448 0.99807416
3886.28457443 0.02228123 0.99772332 0.99773300
3886.28596332 0.02367012 0.99745916 0.99746884
3886.28735221 0.02505901 0.99715363 0.99716330
3886.28874109 0.02644789 0.99740217 0.99741184
3886.29012998 0.02783678 0.99693146 0.99694113
3886.29151887 0.02922567 0.99674658 0.99675625
3886.29290775 0.03061455 0.99697774 0.99698741
3886.29429664 0.03200344 0.99700014 0.99700981
3886.29568553 0.03339233 0.99707582 0.99708549
3886.29707441 0.03478121 0.99695685 0.99696652
3886.29846330 0.03617010 0.99657954 0.99658921
3886.29985219 0.03755899 0.99703465 0.99704432
3886.30124107 0.03894787 0.99730745 0.99731712
3886.30262996 0.04033676 0.99686822 0.99687789
3886.30401885 0.04172565 0.99674269 0.99675236
3886.30540773 0.04311453 0.99745090 0.99746058
3886.30679662 0.04450342 0.99672270 0.99673237
3886.30818551 0.04589231 0.99723845 0.99724812
3886.30957439 0.04728119 0.99714723 0.99715690
3886.31096328 0.04867008 0.99723018 0.99723985
3886.31235217 0.05005897 0.99751398 0.99752366
3886.31374106 0.05144786 0.99703331 0.99704298
3886.31512994 0.05283674 0.99674974 0.99675941
3886.31651883 0.05422563 0.99751270 0.99752238
3886.31790772 0.05561452 0.99744247 0.99745215
3886.31929660 0.05700340 0.99759456 0.99760424
3886.32068549 0.05839229 0.99691474 0.99692441
3886.32207438 0.05978118 0.99739654 0.99740621
3886.32346326 0.06117006 0.99761297 0.99762265
3886.32485215 0.06255895 0.99769456 0.99770424
3886.32624104 0.06394784 0.99780588 0.99781556
3886.32762992 0.06533672 0.99815999 0.99816967
3886.32901881 0.06672561 0.99811760 0.99812728
3886.33040770 0.06811450 0.99824201 0.99825169
3886.33179658 0.06950338 0.99895285 0.99896254
3886.33318547 0.07089227 0.99915228 0.99916197
3886.33457436 0.07228116 0.99906790 0.99907759
3886.33596324 0.07367004 0.99916753 0.99917722
3886.33735213 0.07505893 0.99931699 0.99932668
3886.33874102 0.07644782 0.99931341 0.99932310
3886.34012990 0.07783670 0.99992472 0.99993442
3886.34151879 0.07922559 0.99940796 0.99941765
3886.34290768 0.08061448 0.99978216 0.99979186
3886.34429656 0.08200336 0.99889933 0.99890902
3886.34568545 0.08339225 0.99977098 0.99978068
3886.34707434 0.08478114 0.99956216 0.99957186
3886.34846322 0.08617002 1.00006539 1.00007509
3886.34985211 0.08755891 0.99968520 0.99969490
3886.35124100 0.08894780 0.99976072 0.99977042
3886.35262988 0.09033668 0.99932525 0.99933494
3886.35401877 0.09172557 1.00010484 1.00011454
3886.35540766 0.09311446 1.00073389 1.00074360
3886.35679654 0.09450334 1.00018936 1.00019906
3886.35818543 0.09589223 1.00020965 1.00021935
3886.35957432 0.09728112 1.00030940 1.00031910
3886.36096320 0.09867000 1.00056136 1.00057107
3886.36235209 0.10005889 1.00051957 1.00052928
3886.36374097 0.10144777 1.00026076 1.00027046
3886.36512986 0.10283666 1.00045076 1.00046046
3886.36651875 0.10422555 1.00021770 1.00022740
3886.36790763 0.10561443 1.00028429 1.00029399
3886.36929652 0.10700332 1.00013152 1.00014122
3886.37068541 0.10839221 1.00044033 1.00045003
3886.37207429 0.10978109 1.00012240 1.00013210
3886.37346318 0.11116998 1.00007943 1.00008913
3886.37485207 0.11255887 1.00033348 1.00034318
3886.37624095 0.11394775 0.99971566 0.99972536
3886.37762984 0.11533664 0.99966098 0.99967068
3886.37901873 0.11672553 1.00026146 1.00027116
3886.38040761 0.11811441 0.99956488 0.99957458
3886.38179650 0.11950330 0.99957269 0.99958239
3886.38318539 0.12089219 1.00008646 1.00009616
3886.38457427 0.12228107 0.99995418 0.99996388
3886.38596316 0.12366996 1.00017734 1.00018704
3886.38735205 0.12505885 1.00023597 1.00024567
3886.38874093 0.12644773 1.00027478 1.00028448
3886.39012982 0.12783662 1.00042985 1.00043955
3886.39151871 0.12922551 0.99994302 0.99995272
3886.39290759 0.13061439 0.99961789 0.99962759
3886.39429648 0.13200328 0.99990522 0.99991492
3886.39568536 0.13339216 1.00038605 1.00039575
3886.39707425 0.13478105 1.00037666 1.00038636
3886.39846314 0.13616994 0.99951355 0.99952325
3886.39985202 0.13755882 1.00009642 1.00010612
3886.40124091 0.13894771 1.00012255 1.00013225
3886.40262980 0.14033660 0.99982482 0.99983452
3886.40401868 0.14172548 0.99974593 0.99975563
3886.40540757 0.14311437 0.99980517 0.99981487
3886.40679646 0.14450326 1.00113501 1.00114472
3886.40818534 0.14589214 1.00041699 1.00042669
3886.40957423 0.14728103 1.00002091 1.00003061
3886.41096312 0.14866992 0.99943615 0.99944584
3886.41235200 0.15005880 1.00023638 1.00024608
3886.41374089 0.15144769 0.99969406 0.99970376
3886.41512977 0.15283657 0.99996712 0.99997682
3886.41651866 0.15422546 0.99942576 0.99943545
3886.41790755 0.15561435 0.99999530 1.00000500
3886.41929643 0.15700323 0.99972273 0.99973243
3886.42068532 0.15839212 0.99962671 0.99963641
3886.42207421 0.15978101 0.99977537 0.99978507
3886.42346309 0.16116989 0.99971007 0.99971977
3886.42485198 0.16255878 0.99940665 0.99941634
3886.42624087 0.16394767 0.99951588 0.99952558
3886.42762975 0.16533655 0.99994476 0.99995446
3886.42901864 0.16672544 0.99993738 0.99994708
3886.43040752 0.16811432 1.00002503 1.00003473
3886.43179641 0.16950321 1.00020964 1.00021934
3886.43318530 0.17089210 0.99978979 0.99979949
3886.43457418 0.17228098 0.99910358 0.99911327
3886.43596307 0.17366987 0.99932448 0.99933417
3886.43735196 0.17505876 1.00046125 1.00047095
3886.43874084 0.17644764 1.00059875 1.00060846
3886.44012973 0.17783653 1.00030193 1.00031163
3886.44151862 0.17922542 0.99962508 0.99963478
