# AU Mic b | epoca=84 | Setor 27 (2020) | Tc=2041.295244 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
2041.28694952 -0.00829488 0.99701422 0.99704593
2041.28833845 -0.00690595 0.99678494 0.99681663
2041.28972737 -0.00551703 0.99669027 0.99672196
2041.29111630 -0.00412810 0.99634008 0.99637176
2041.29250522 -0.00273918 0.99618208 0.99621376
2041.29389414 -0.00135026 0.99661453 0.99664622
2041.29528307 0.00003867 0.99697881 0.99701052
2041.29667199 0.00142759 0.99666171 0.99669341
2041.29806092 0.00281652 0.99619851 0.99623019
2041.29944984 0.00420544 0.99655867 0.99659036
2041.30083877 0.00559437 0.99755177 0.99758349
2041.30222769 0.00698329 0.99682394 0.99685564
2041.30361662 0.00837222 0.99674727 0.99677897
2041.30500554 0.00976114 0.99658980 0.99662149
2041.30639446 0.01115006 0.99668226 0.99671396
2041.30778339 0.01253899 0.99659857 0.99663026
2041.30917231 0.01392791 0.99654684 0.99657853
2041.31056124 0.01531684 0.99702590 0.99705761
2041.31195016 0.01670576 0.99630974 0.99634142
2041.31333909 0.01809469 0.99704687 0.99707858
2041.31472801 0.01948361 0.99649858 0.99653027
2041.31611694 0.02087254 0.99716413 0.99719584
2041.31750586 0.02226146 0.99726604 0.99729776
2041.31889478 0.02365038 0.99747336 0.99750508
2041.32028371 0.02503931 0.99703207 0.99706378
2041.32167263 0.02642823 0.99684165 0.99687335
2041.32306156 0.02781716 0.99681026 0.99684196
2041.32445048 0.02920608 0.99669255 0.99672424
2041.32583941 0.03059501 0.99619715 0.99622883
2041.32722833 0.03198393 0.99659203 0.99662372
2041.32861725 0.03337285 0.99654348 0.99657517
2041.33000618 0.03476178 0.99703114 0.99706284
2041.33139510 0.03615070 0.99687705 0.99690876
2041.33278403 0.03753963 0.99697533 0.99700703
2041.33417295 0.03892855 0.99677558 0.99680728
2041.33556188 0.04031748 0.99667627 0.99670797
2041.33695080 0.04170640 0.99701846 0.99705017
2041.33833972 0.04309532 0.99671868 0.99675037
2041.33972865 0.04448425 0.99705932 0.99709103
2041.34111757 0.04587317 0.99752790 0.99755963
2041.34250650 0.04726210 0.99738659 0.99741831
2041.34389542 0.04865102 0.99773278 0.99776451
2041.34528435 0.05003995 0.99777480 0.99780653
2041.34667327 0.05142887 0.99820304 0.99823478
2041.34806219 0.05281779 0.99804204 0.99807378
2041.34945112 0.05420672 0.99848200 0.99851375
2041.35084004 0.05559564 0.99902741 0.99905918
2041.35222897 0.05698457 0.99924865 0.99928042
2041.35361789 0.05837349 0.99996051 0.99999231
2041.35500682 0.05976242 0.99990509 0.99993689
2041.35639574 0.06115134 1.00041214 1.00044396
2041.35778466 0.06254026 1.00001415 1.00004595
2041.35917359 0.06392919 0.99973703 0.99976882
2041.36056251 0.06531811 0.99971101 0.99974280
2041.36195144 0.06670704 0.99992555 0.99995735
2041.36334036 0.06809596 0.99995793 0.99998973
2041.36472929 0.06948489 1.00003071 1.00006251
2041.36611821 0.07087381 0.99959912 0.99963091
2041.36750714 0.07226274 0.99947135 0.99950314
2041.36889606 0.07365166 0.99999148 1.00002328
2041.37028498 0.07504058 1.00214524 1.00217711
2041.37167391 0.07642951 1.00205808 1.00208994
2041.37306283 0.07781843 1.00079722 1.00082905
2041.37445176 0.07920736 1.00079977 1.00083160
2041.37584068 0.08059628 1.00050477 1.00053658
2041.37722960 0.08198520 1.00054387 1.00057569
2041.37861853 0.08337413 1.00036957 1.00040138
2041.38000745 0.08476305 1.00047584 1.00050766
2041.38139638 0.08615198 1.00064316 1.00067498
2041.38278530 0.08754090 1.00046273 1.00049454
2041.38417423 0.08892983 1.00055117 1.00058299
2041.38556315 0.09031875 1.00090255 1.00093438
2041.38695207 0.09170767 1.00089038 1.00092221
2041.38834100 0.09309660 1.00035309 1.00038490
2041.38972992 0.09448552 1.00070310 1.00073492
2041.39111885 0.09587445 0.99988728 0.99991908
2041.39250777 0.09726337 1.00048205 1.00051387
2041.39389670 0.09865230 1.00021068 1.00024249
2041.39528562 0.10004122 1.00048895 1.00052077
2041.39667454 0.10143014 1.00028331 1.00031512
2041.39806347 0.10281907 1.00006890 1.00010071
2041.39945239 0.10420799 0.99947125 0.99950304
2041.40084132 0.10559692 1.00086837 1.00090019
2041.40223024 0.10698584 1.00019968 1.00023148
2041.40361917 0.10837477 0.99974172 0.99977351
2041.40500809 0.10976369 0.99996072 0.99999252
2041.40639701 0.11115261 0.99955318 0.99958497
2041.40778594 0.11254154 1.00017069 1.00020250
2041.40917486 0.11393046 0.99985104 0.99988284
2041.41056379 0.11531939 0.99985448 0.99988628
2041.41195271 0.11670831 0.99994073 0.99997252
2041.41334164 0.11809724 0.99987043 0.99990222
2041.41473056 0.11948616 0.99968129 0.99971308
2041.41611948 0.12087508 1.00018767 1.00021948
2041.41750841 0.12226401 0.99963819 0.99966998
2041.41889733 0.12365293 0.99967518 0.99970697
2041.42028626 0.12504186 1.00013346 1.00016527
2041.42167518 0.12643078 0.99998166 1.00001346
2041.42306410 0.12781970 0.99999888 1.00003068
2041.42445303 0.12920863 1.00010240 1.00013420
2041.42584195 0.13059755 1.00019859 1.00023039
2041.42723088 0.13198648 1.00022841 1.00026022
2041.42861980 0.13337540 1.00000698 1.00003879
2041.43000873 0.13476433 1.00023990 1.00027171
2041.43139765 0.13615325 1.00004741 1.00007921
2041.43278657 0.13754217 1.00029245 1.00032426
2041.43417550 0.13893110 1.00041673 1.00044854
2041.43556442 0.14032002 1.00054635 1.00057816
2041.43695335 0.14170895 0.99992000 0.99995180
2041.43834227 0.14309787 1.00038838 1.00042019
2041.43973120 0.14448680 1.00016828 1.00020009
2041.44112012 0.14587572 0.99990482 0.99993662
2041.44250904 0.14726464 1.00041776 1.00044958
2041.44389797 0.14865357 1.00008192 1.00011373
2041.44528689 0.15004249 1.00020311 1.00023492
2041.44667582 0.15143142 1.00011535 1.00014716
2041.44806474 0.15282034 1.00007168 1.00010348
2041.44945366 0.15420926 1.00037789 1.00040970
2041.45084259 0.15559819 1.00024628 1.00027809
2041.45223151 0.15698711 0.99977701 0.99980880
2041.45362044 0.15837604 0.99996820 1.00000000
2041.45500936 0.15976496 1.00010263 1.00013444
2041.45639828 0.16115388 0.99952037 0.99955215
2041.45778721 0.16254281 1.00035491 1.00038673
2041.45917613 0.16393173 0.99993576 0.99996756
2041.46056506 0.16532066 0.99969425 0.99972604
2041.46195398 0.16670958 0.99976182 0.99979361
2041.46334291 0.16809851 1.00050543 1.00053725
2041.46473183 0.16948743 0.99990102 0.99993281
2041.46612075 0.17087635 1.00022551 1.00025732
2041.46750968 0.17226528 1.00038808 1.00041989
2041.46889860 0.17365420 1.00001572 1.00004752
2041.47028753 0.17504313 0.99958942 0.99962121
2041.47167645 0.17643205 1.00037621 1.00040802
2041.47306537 0.17782097 1.00007573 1.00010753
2041.47445430 0.17920990 1.00006319 1.00009499
2041.47584322 0.18059882 0.99979831 0.99983010
2041.47723215 0.18198775 0.99959895 0.99963074
2041.47862107 0.18337667 0.99957402 0.99960581
2041.48001000 0.18476560 1.00037233 1.00040414
2041.48139892 0.18615452 0.99994609 0.99997789
2041.48278784 0.18754344 0.99978581 0.99981761
2041.48417677 0.18893237 0.99976566 0.99979745
2041.48556569 0.19032129 1.00042226 1.00045408
2041.48695462 0.19171022 0.99978691 0.99981870
2041.48834354 0.19309914 0.99980470 0.99983650
2041.48973246 0.19448806 1.00000917 1.00004097
2041.49112139 0.19587699 0.99991986 0.99995166
2041.49251031 0.19726591 0.99949572 0.99952751
2041.49389924 0.19865484 0.99994777 0.99997957
2041.49528816 0.20004376 0.99992860 0.99996040
2041.49667709 0.20143269 0.99975919 0.99979098
2041.49806601 0.20282161 0.99992056 0.99995236
2041.49945493 0.20421053 0.99981264 0.99984444
2041.50084386 0.20559946 0.99998031 1.00001211
2041.50223278 0.20698838 0.99973645 0.99976824
2041.50362171 0.20837731 1.00011560 1.00014740
2041.50501063 0.20976623 0.99969182 0.99972362
2041.50639955 0.21115515 0.99990428 0.99993607
2041.50778848 0.21254408 0.99953058 0.99956237
2041.50917740 0.21393300 0.99967436 0.99970615
2041.51056633 0.21532193 0.99992999 0.99996178
2041.51195525 0.21671085 0.99968680 0.99971859
2041.51334417 0.21809977 0.99994181 0.99997361
2041.51473310 0.21948870 0.99992584 0.99995764
2041.51612202 0.22087762 0.99996693 0.99999873
2041.51751095 0.22226655 0.99950603 0.99953782
2041.51889987 0.22365547 1.00004820 1.00008000
2041.52028879 0.22504439 0.99931614 0.99934792
2041.52167772 0.22643332 1.00016331 1.00019512
2041.52306664 0.22782224 0.99987051 0.99990231
2041.52445557 0.22921117 1.00063724 1.00066906
2041.52584449 0.23060009 0.99986323 0.99989502
2041.52723341 0.23198901 1.00063385 1.00066567
2041.52862234 0.23337794 0.99974412 0.99977592
2041.53001126 0.23476686 1.00039015 1.00042196
2041.53140019 0.23615579 0.99983661 0.99986841
2041.53278911 0.23754471 1.00016156 1.00019336
2041.53417804 0.23893364 1.00068147 1.00071330
2041.53556696 0.24032256 1.00062089 1.00065271
2041.53695588 0.24171148 1.00013496 1.00016677
2041.53834481 0.24310041 0.99990768 0.99993947
2041.53973373 0.24448933 1.00017828 1.00021009
2041.54112266 0.24587826 0.99966692 0.99969872
2041.54251158 0.24726718 1.00011213 1.00014393
2041.54390050 0.24865610 0.99976840 0.99980020
