# AU Mic b | epoca=86 | Setor 27 (2020) | Tc=2058.221548 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
2058.12745225 -0.09409535 0.99879078 0.99876703
2058.12884114 -0.09270646 0.99981574 0.99979197
2058.13023003 -0.09131757 0.99991609 0.99989232
2058.13161892 -0.08992868 0.99973858 0.99971481
2058.13300781 -0.08853979 0.99921772 0.99919396
2058.13439670 -0.08715090 0.99983623 0.99981246
2058.13578559 -0.08576201 0.99976160 0.99973784
2058.13717448 -0.08437312 0.99888745 0.99886370
2058.13856337 -0.08298423 0.99959997 0.99957621
2058.13995226 -0.08159534 0.99902233 0.99899858
2058.14134115 -0.08020645 0.99770773 0.99768401
2058.14273004 -0.07881756 0.99753376 0.99751005
2058.14411893 -0.07742867 0.99672116 0.99669746
2058.14550782 -0.07603978 0.99737998 0.99735627
2058.14689671 -0.07465089 0.99684237 0.99681867
2058.14828560 -0.07326200 0.99690713 0.99688343
2058.14967449 -0.07187311 0.99701932 0.99699562
2058.15106338 -0.07048422 0.99626815 0.99624447
2058.15245227 -0.06909533 0.99666317 0.99663948
2058.15384117 -0.06770643 0.99625674 0.99623306
2058.15523006 -0.06631754 0.99716301 0.99713931
2058.15661895 -0.06492865 0.99693316 0.99690946
2058.15800784 -0.06353976 0.99687046 0.99684676
2058.15939673 -0.06215087 0.99653681 0.99651312
2058.16078562 -0.06076198 0.99636602 0.99634233
2058.16217451 -0.05937309 0.99627531 0.99625162
2058.16356340 -0.05798420 0.99619324 0.99616955
2058.16495229 -0.05659531 0.99652983 0.99650614
2058.16634118 -0.05520642 0.99597811 0.99595443
2058.16773007 -0.05381753 0.99607156 0.99604788
2058.16911896 -0.05242864 0.99603682 0.99601315
2058.17050785 -0.05103975 0.99615596 0.99613228
2058.17189674 -0.04965086 0.99624346 0.99621978
2058.17328563 -0.04826197 0.99619980 0.99617611
2058.17467452 -0.04687308 0.99615701 0.99613333
2058.17606341 -0.04548419 0.99618438 0.99616070
2058.17745230 -0.04409530 0.99609951 0.99607583
2058.17884119 -0.04270641 0.99623162 0.99620794
2058.18023008 -0.04131752 0.99628114 0.99625746
2058.18161897 -0.03992863 0.99629414 0.99627045
2058.18300787 -0.03853973 0.99628176 0.99625807
2058.18439676 -0.03715084 0.99665608 0.99663238
2058.18578565 -0.03576195 0.99633422 0.99631054
2058.18717454 -0.03437306 0.99651157 0.99648788
2058.18856343 -0.03298417 0.99620075 0.99617706
2058.18995232 -0.03159528 0.99643229 0.99640860
2058.19134121 -0.03020639 0.99596766 0.99594399
2058.19273010 -0.02881750 0.99611900 0.99609532
2058.19411899 -0.02742861 0.99630057 0.99627688
2058.19550788 -0.02603972 0.99584452 0.99582084
2058.19689677 -0.02465083 0.99617696 0.99615328
2058.19828566 -0.02326194 0.99602856 0.99600489
2058.19967455 -0.02187305 0.99554948 0.99552581
2058.20106344 -0.02048416 0.99614246 0.99611878
2058.20245233 -0.01909527 0.99631832 0.99629463
2058.20384122 -0.01770638 0.99610784 0.99608416
2058.20523011 -0.01631749 0.99587977 0.99585609
2058.20661900 -0.01492860 0.99598753 0.99596385
2058.20800789 -0.01353971 0.99574930 0.99572563
2058.20939678 -0.01215082 0.99566940 0.99564573
2058.21078567 -0.01076193 0.99579400 0.99577032
2058.21217456 -0.00937304 0.99591798 0.99589430
2058.21356345 -0.00798415 0.99545583 0.99543217
2058.21495234 -0.00659526 0.99555725 0.99553358
2058.21634124 -0.00520636 0.99505216 0.99502850
2058.21773013 -0.00381747 0.99570182 0.99567815
2058.21911902 -0.00242858 0.99567807 0.99565440
2058.22050791 -0.00103969 0.99608813 0.99606445
2058.22189680 0.00034920 0.99598349 0.99595981
2058.22328569 0.00173809 0.99584807 0.99582439
2058.22467458 0.00312698 0.99589671 0.99587304
2058.22606347 0.00451587 0.99582668 0.99580301
2058.22745236 0.00590476 0.99559923 0.99557556
2058.22884125 0.00729365 0.99546156 0.99543790
2058.23023014 0.00868254 0.99572546 0.99570179
2058.23161903 0.01007143 0.99584105 0.99581738
2058.23300792 0.01146032 0.99656292 0.99653923
2058.23439681 0.01284921 0.99646866 0.99644497
2058.23578570 0.01423810 0.99691240 0.99688870
2058.23717459 0.01562699 0.99873904 0.99871530
2058.23856348 0.01701588 1.00108757 1.00106377
2058.23995237 0.01840477 1.00112578 1.00110198
2058.24134126 0.01979366 1.00430080 1.00427693
2058.24273015 0.02118255 1.00389050 1.00386663
2058.24411904 0.02257144 1.00187543 1.00185161
2058.24550793 0.02396033 1.00183869 1.00181487
2058.24689682 0.02534922 1.00108771 1.00106391
2058.24828571 0.02673811 1.00026897 1.00024519
2058.24967461 0.02812701 1.00050505 1.00048127
2058.25106350 0.02951590 1.00103958 1.00101578
2058.25245239 0.03090479 0.99997215 0.99994838
2058.25384128 0.03229368 1.00047809 1.00045430
2058.25523017 0.03368257 1.00041892 1.00039514
2058.25661906 0.03507146 1.00049284 1.00046906
2058.25800795 0.03646035 1.00092873 1.00090494
2058.25939684 0.03784924 1.00070615 1.00068236
2058.26078573 0.03923813 0.99997609 0.99995232
2058.26217462 0.04062702 1.00033087 1.00030709
2058.26356351 0.04201591 1.00007470 1.00005093
2058.26495240 0.04340480 1.00011815 1.00009437
2058.26634129 0.04479369 1.00054319 1.00051940
2058.26773018 0.04618258 1.00025689 1.00023311
2058.26911907 0.04757147 0.99972630 0.99970254
2058.27050796 0.04896036 1.00047997 1.00045618
2058.27189685 0.05034925 0.99985639 0.99983262
2058.27328574 0.05173814 1.00001441 0.99999064
2058.27467463 0.05312703 0.99924345 0.99921970
2058.27606352 0.05451592 0.99965412 0.99963036
2058.27745241 0.05590481 0.99950448 0.99948072
2058.27884130 0.05729370 1.00042711 1.00040333
2058.28023019 0.05868259 1.00088103 1.00085723
2058.28161908 0.06007148 1.00063205 1.00060826
2058.28300797 0.06146037 1.00058704 1.00056326
2058.28439686 0.06284926 1.00050395 1.00048016
2058.28578575 0.06423815 1.00057046 1.00054667
2058.28717464 0.06562704 1.00046100 1.00043721
2058.28856354 0.06701594 1.00030213 1.00027835
2058.28995243 0.06840483 1.00142211 1.00139831
2058.29134132 0.06979372 1.00015507 1.00013130
2058.29273021 0.07118261 0.99995679 0.99993302
2058.29411910 0.07257150 1.00046985 1.00044606
2058.29550799 0.07396039 1.00012509 1.00010131
2058.29689688 0.07534928 1.00005171 1.00002793
2058.29828577 0.07673817 1.00023433 1.00021055
2058.29967466 0.07812706 1.00053186 1.00050808
2058.30106355 0.07951595 1.00043574 1.00041196
2058.30245244 0.08090484 1.00057511 1.00055133
2058.30384133 0.08229373 1.00043297 1.00040919
2058.30523022 0.08368262 1.00042588 1.00040209
2058.30661911 0.08507151 0.99937688 0.99935312
2058.30800800 0.08646040 0.99984397 0.99982020
2058.30939689 0.08784929 1.00011106 1.00008728
2058.31078578 0.08923818 1.00018326 1.00015948
2058.31217467 0.09062707 0.99991369 0.99988992
2058.31356356 0.09201596 1.00020413 1.00018035
2058.31495245 0.09340485 1.00051104 1.00048726
2058.31634134 0.09479374 1.00040162 1.00037783
2058.31773023 0.09618263 1.00012449 1.00010072
2058.31911912 0.09757152 0.99991354 0.99988977
2058.32050801 0.09896041 0.99973648 0.99971271
2058.32189690 0.10034930 0.99937266 0.99934891
2058.32328579 0.10173819 0.99949638 0.99947262
2058.32467468 0.10312708 1.00024842 1.00022464
2058.32606357 0.10451597 0.99988522 0.99986145
2058.32745246 0.10590486 0.99966468 0.99964091
2058.32884135 0.10729375 0.99966205 0.99963829
2058.33023025 0.10868265 1.00011535 1.00009158
2058.33161914 0.11007154 1.00030829 1.00028451
2058.33300803 0.11146043 0.99963100 0.99960723
2058.33439692 0.11284932 1.00073371 1.00070992
2058.33578581 0.11423821 0.99960615 0.99958238
2058.33717470 0.11562710 1.00046248 1.00043870
2058.33856359 0.11701599 0.99985377 0.99983000
2058.33995248 0.11840488 1.00012915 1.00010538
2058.34134137 0.11979377 1.00008715 1.00006337
2058.34273026 0.12118266 1.00001780 0.99999402
2058.34411915 0.12257155 1.00033546 1.00031168
2058.34550804 0.12396044 1.00023868 1.00021491
2058.34689693 0.12534933 0.99962589 0.99960212
2058.34828582 0.12673822 1.00024453 1.00022075
2058.34967471 0.12812711 1.00055557 1.00053178
2058.35106360 0.12951600 1.00092595 1.00090216
2058.35245249 0.13090489 1.00125815 1.00123434
2058.35384138 0.13229378 1.00033238 1.00030860
2058.35523027 0.13368267 1.00048709 1.00046331
2058.35661916 0.13507156 1.00013654 1.00011277
2058.35800805 0.13646045 1.00014832 1.00012454
2058.35939694 0.13784934 1.00082989 1.00080610
2058.36078583 0.13923823 0.99989333 0.99986956
2058.36217472 0.14062712 1.00010079 1.00007701
2058.36356361 0.14201601 1.00056562 1.00054183
2058.36495250 0.14340490 1.00014998 1.00012621
2058.36634139 0.14479379 1.00030671 1.00028293
2058.36773028 0.14618268 1.00094754 1.00092374
2058.36911917 0.14757157 0.99991415 0.99989038
2058.37050806 0.14896046 1.00016258 1.00013880
2058.37189695 0.15034935 1.00011276 1.00008898
2058.37328584 0.15173824 1.00019171 1.00016793
2058.37467473 0.15312713 0.99995456 0.99993079
2058.37606362 0.15451602 0.99917176 0.99914800
2058.37745252 0.15590492 1.00025615 1.00023238
2058.37884141 0.15729381 0.99995104 0.99992727
2058.38023030 0.15868270 1.00036098 1.00033720
2058.38161919 0.16007159 0.99987141 0.99984764
2058.38300808 0.16146048 0.99972266 0.99969889
2058.38439697 0.16284937 1.00009783 1.00007405
2058.38578586 0.16423826 0.99928445 0.99926069
2058.38717475 0.16562715 1.00006939 1.00004562
2058.38856364 0.16701604 0.99949733 0.99947357
2058.38995253 0.16840493 0.99952716 0.99950340
2058.39134142 0.16979382 0.99945251 0.99942875
2058.39273031 0.17118271 0.99949505 0.99947129
2058.39411920 0.17257160 0.99937715 0.99935339
2058.39550809 0.17396049 0.99976884 0.99974507
2058.39689698 0.17534938 1.00002544 1.00000167
2058.39828587 0.17673827 0.99967981 0.99965605
2058.39967476 0.17812716 0.99967555 0.99965178
2058.40106365 0.17951605 0.99964109 0.99961733
2058.40245254 0.18090494 1.00027559 1.00025181
2058.40384143 0.18229383 0.99942707 0.99940331
2058.40523032 0.18368272 0.99982309 0.99979932
2058.40661921 0.18507161 0.99950418 0.99948042
2058.40800810 0.18646050 0.99980791 0.99978414
2058.40939699 0.18784939 1.00016821 1.00014443
2058.41078588 0.18923828 0.99961827 0.99959450
2058.41217477 0.19062717 1.00002210 0.99999833
2058.41356366 0.19201606 0.99912909 0.99910533
2058.41495255 0.19340495 0.99946123 0.99943747
2058.41634144 0.19479384 0.99988364 0.99985987
2058.41773033 0.19618273 0.99966438 0.99964062
2058.41911922 0.19757162 0.99922425 0.99920050
2058.42050811 0.19896051 1.00005851 1.00003473
2058.42189700 0.20034940 1.00046678 1.00044300
2058.42328589 0.20173829 1.00018724 1.00016347
2058.42467478 0.20312718 1.00006665 1.00004288
2058.42606367 0.20451607 0.99947084 0.99944708
2058.42745256 0.20590496 0.99939903 0.99937527
2058.42884145 0.20729385 1.00010864 1.00008486
2058.43023034 0.20868274 0.99895989 0.99893614
2058.43161924 0.21007164 0.99998403 0.99996026
2058.43300813 0.21146053 1.00040298 1.00037920
2058.43439702 0.21284942 0.99969845 0.99967469
2058.43578591 0.21423831 1.00017236 1.00014858
2058.43717480 0.21562720 1.00003730 1.00001352
2058.43856369 0.21701609 0.99976649 0.99974272
2058.43995258 0.21840498 1.00021481 1.00019103
2058.44134147 0.21979387 1.00015617 1.00013239
2058.44273036 0.22118276 1.00022420 1.00020042
2058.44411925 0.22257165 0.99979601 0.99977225
2058.44550814 0.22396054 1.00037004 1.00034626
2058.44689703 0.22534943 0.99996432 0.99994055
2058.44828592 0.22673832 0.99985878 0.99983501
2058.44967481 0.22812721 1.00010650 1.00008272
2058.45106370 0.22951610 1.00035639 1.00033261
2058.45245259 0.23090499 1.00010485 1.00008107
2058.45384148 0.23229388 0.99982051 0.99979674
2058.45523037 0.23368277 0.99995285 0.99992907
2058.45661926 0.23507166 1.00021243 1.00018865
2058.45800815 0.23646055 1.00018777 1.00016399
2058.45939704 0.23784944 1.00003237 1.00000860
2058.46078593 0.23923833 1.00055387 1.00053008
2058.46217482 0.24062722 1.00013177 1.00010800
2058.46356371 0.24201611 1.00053995 1.00051616
2058.46495260 0.24340500 1.00037926 1.00035547
2058.46634149 0.24479389 1.00012366 1.00009988
2058.46773038 0.24618278 1.00056182 1.00053803
2058.46911927 0.24757167 1.00024170 1.00021792
2058.47050816 0.24896056 0.99985952 0.99983575
