# AU Mic b | epoca=0 | Setor 1  (2018) | Tc=1330.390510 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
1330.44583043 0.05532043 0.99747993 0.99751433
1330.44721931 0.05670931 0.99777640 0.99781081
1330.44860819 0.05809819 0.99728567 0.99732006
1330.44999707 0.05948707 0.99727474 0.99730913
1330.45138595 0.06087595 1.00055546 1.00058997
1330.45416371 0.06365371 1.00070181 1.00073633
1330.45555259 0.06504259 1.00092989 1.00096441
1330.45694148 0.06643148 1.00077692 1.00081143
1330.45833036 0.06782036 1.00024388 1.00027838
1330.45971924 0.06920924 1.00038551 1.00042001
1330.46110812 0.07059812 1.00029889 1.00033339
1330.46249700 0.07198700 1.00079432 1.00082883
1330.46388588 0.07337588 1.00070085 1.00073536
1330.46527476 0.07476476 1.00092343 1.00095795
1330.46666364 0.07615364 1.00062247 1.00065697
1330.46805253 0.07754253 1.00043507 1.00046957
1330.46944141 0.07893141 1.00022171 1.00025620
1330.47083029 0.08032029 1.00008176 1.00011625
1330.47221917 0.08170917 0.99991711 0.99995159
1330.47360805 0.08309805 1.00010766 1.00014215
1330.47499693 0.08448693 1.00014305 1.00017754
1330.47638581 0.08587581 1.00027165 1.00030614
1330.47777469 0.08726469 1.00009840 1.00013289
1330.47916357 0.08865357 1.00071449 1.00074900
1330.48055246 0.09004246 0.99976294 0.99979742
1330.48194134 0.09143134 1.00031118 1.00034567
1330.48333022 0.09282022 1.00003275 1.00006724
1330.48471910 0.09420910 1.00013432 1.00016881
1330.48610798 0.09559798 0.99984996 0.99988444
1330.48749686 0.09698686 1.00007383 1.00010832
1330.48888574 0.09837574 1.00016447 1.00019896
1330.49027462 0.09976462 0.99999187 1.00002635
1330.49166351 0.10115351 0.99987294 0.99990742
1330.49305239 0.10254239 1.00019210 1.00022659
1330.49444127 0.10393127 1.00015282 1.00018732
1330.49583015 0.10532015 0.99993820 0.99997269
1330.49721903 0.10670903 1.00017689 1.00021138
1330.49860791 0.10809791 0.99983081 0.99986529
1330.49999679 0.10948679 0.99996331 0.99999780
1330.50138567 0.11087567 1.00009266 1.00012715
1330.50277455 0.11226455 1.00008159 1.00011608
1330.50416344 0.11365344 1.00047708 1.00051158
1330.50555232 0.11504232 0.99987504 0.99990952
1330.50694120 0.11643120 0.99993527 0.99996976
1330.50833008 0.11782008 1.00010752 1.00014201
1330.50971896 0.11920896 1.00008184 1.00011633
1330.51110784 0.12059784 0.99973648 0.99977095
1330.51249672 0.12198672 1.00009957 1.00013406
1330.51388560 0.12337560 1.00022474 1.00025924
1330.51527449 0.12476449 1.00012262 1.00015711
1330.51666337 0.12615337 0.99999859 1.00003308
1330.51805225 0.12754225 0.99996551 1.00000000
1330.51944113 0.12893113 0.99979072 0.99982520
1330.52083001 0.13032001 0.99991681 0.99995130
1330.52221889 0.13170889 1.00019623 1.00023072
1330.52360777 0.13309777 0.99971113 0.99974561
1330.52499665 0.13448665 0.99981989 0.99985437
1330.52638553 0.13587553 0.99957541 0.99960988
1330.52777442 0.13726442 0.99995264 0.99998713
1330.52916330 0.13865330 1.00022990 1.00026439
1330.53055218 0.14004218 1.00022567 1.00026017
1330.53194106 0.14143106 0.99988285 0.99991733
1330.53332994 0.14281994 0.99975846 0.99979293
1330.53471882 0.14420882 1.00038377 1.00041827
1330.53610770 0.14559770 0.99984937 0.99988385
1330.53749658 0.14698658 1.00001433 1.00004882
1330.53888546 0.14837546 1.00010519 1.00013968
1330.54027435 0.14976435 0.99995366 0.99998815
1330.54166323 0.15115323 0.99983853 0.99987301
1330.54305211 0.15254211 0.99973394 0.99976842
1330.54444099 0.15393099 1.00012176 1.00015625
1330.54582987 0.15531987 0.99941752 0.99945198
1330.54721875 0.15670875 1.00032318 1.00035768
1330.54860763 0.15809763 1.00031689 1.00035139
1330.54999651 0.15948651 1.00015924 1.00019373
1330.55138539 0.16087539 1.00023965 1.00027414
1330.55277428 0.16226428 0.99928163 0.99931609
1330.55416316 0.16365316 0.99975133 0.99978581
1330.55555204 0.16504204 0.99959300 0.99962747
1330.55694092 0.16643092 1.00008192 1.00011640
1330.55832980 0.16781980 0.99983006 0.99986455
1330.55971868 0.16920868 0.99962704 0.99966152
1330.56110756 0.17059756 1.00040196 1.00043646
1330.56249644 0.17198644 1.00030823 1.00034273
1330.56388532 0.17337532 1.00017666 1.00021115
1330.56527420 0.17476420 1.00019022 1.00022472
1330.56666309 0.17615309 1.00008192 1.00011641
1330.56805197 0.17754197 0.99951649 0.99955096
1330.56944085 0.17893085 1.00004330 1.00007779
1330.57082973 0.18031973 1.00026018 1.00029468
1330.57221861 0.18170861 0.99986943 0.99990391
1330.57360749 0.18309749 0.99995491 0.99998939
1330.57499637 0.18448637 0.99980569 0.99984017
1330.57638525 0.18587525 0.99940859 0.99944305
1330.57777413 0.18726413 1.00020685 1.00024134
1330.57916302 0.18865302 1.00017258 1.00020707
1330.58055190 0.19004190 0.99984808 0.99988256
1330.58194078 0.19143078 1.00009825 1.00013274
1330.58332966 0.19281966 0.99995183 0.99998632
1330.58471854 0.19420854 0.99978168 0.99981616
1330.58610742 0.19559742 0.99995383 0.99998831
1330.58749630 0.19698630 1.00033298 1.00036748
1330.58888518 0.19837518 1.00007306 1.00010755
1330.59027406 0.19976406 0.99988011 0.99991459
1330.59166294 0.20115294 0.99968277 0.99971724
1330.59305183 0.20254183 1.00002201 1.00005649
1330.59444071 0.20393071 1.00003607 1.00007056
1330.59582959 0.20531959 0.99989113 0.99992561
1330.59721847 0.20670847 0.99968337 0.99971785
1330.59860735 0.20809735 0.99948777 0.99952224
1330.59999623 0.20948623 0.99975036 0.99978483
1330.60138511 0.21087511 0.99969823 0.99973270
1330.60277399 0.21226399 0.99947694 0.99951141
1330.60416287 0.21365287 0.99975234 0.99978682
1330.60555175 0.21504175 1.00029052 1.00032501
1330.60694064 0.21643064 0.99954761 0.99958208
1330.60832952 0.21781952 0.99993370 0.99996818
1330.60971840 0.21920840 0.99963315 0.99966763
1330.61110728 0.22059728 0.99982049 0.99985497
1330.61249616 0.22198616 1.00012890 1.00016340
1330.61388504 0.22337504 0.99938517 0.99941963
1330.61527392 0.22476392 0.99952323 0.99955770
1330.61666280 0.22615280 1.00013019 1.00016468
1330.61805168 0.22754168 0.99975231 0.99978679
1330.61944056 0.22893056 1.00007479 1.00010928
1330.62082945 0.23031945 1.00034062 1.00037512
1330.62221833 0.23170833 1.00048471 1.00051921
1330.62360721 0.23309721 0.99979370 0.99982817
1330.62499609 0.23448609 1.00061106 1.00064556
1330.62638497 0.23587497 1.00021818 1.00025268
1330.62777385 0.23726385 1.00069405 1.00072856
1330.62916273 0.23865273 1.00016656 1.00020105
1330.63055161 0.24004161 1.00012514 1.00015963
1330.63194049 0.24143049 1.00046033 1.00049484
1330.63332937 0.24281937 1.00071810 1.00075261
1330.63471826 0.24420826 1.00088627 1.00092079
1330.63610714 0.24559714 1.00006802 1.00010250
1330.63749602 0.24698602 1.00029266 1.00032715
1330.63888490 0.24837490 1.00023870 1.00027320
1330.64027378 0.24976378 1.00005492 1.00008941
