# AU Mic b | epoca=85 | Setor 27 (2020) | Tc=2049.758396 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
2049.64823962 -0.11015638 0.99970668 0.99971956
2049.64962852 -0.10876748 1.00007270 1.00008559
2049.65101742 -0.10737858 1.00016474 1.00017763
2049.65240633 -0.10598967 1.00067453 1.00068743
2049.65379523 -0.10460077 1.00038185 1.00039474
2049.65518413 -0.10321187 1.00009084 1.00010373
2049.65657304 -0.10182296 1.00026499 1.00027788
2049.65796194 -0.10043406 0.99989458 0.99990747
2049.65935084 -0.09904516 1.00022104 1.00023393
2049.66073974 -0.09765626 1.00030565 1.00031854
2049.66212865 -0.09626735 1.00014831 1.00016120
2049.66351755 -0.09487845 1.00051959 1.00053249
2049.66490645 -0.09348955 0.99971752 0.99973040
2049.66629536 -0.09210064 1.00015028 1.00016317
2049.66768426 -0.09071174 1.00034425 1.00035714
2049.66907316 -0.08932284 1.00004929 1.00006218
2049.67046207 -0.08793393 1.00011297 1.00012586
2049.67185097 -0.08654503 1.00023949 1.00025238
2049.67323987 -0.08515613 1.00019493 1.00020782
2049.67462878 -0.08376722 0.99988151 0.99989439
2049.67601768 -0.08237832 0.99981885 0.99983173
2049.67740658 -0.08098942 0.99884316 0.99885603
2049.67879548 -0.07960052 0.99869155 0.99870442
2049.68018439 -0.07821161 0.99783621 0.99784907
2049.68157329 -0.07682271 0.99872604 0.99873891
2049.68296219 -0.07543381 0.99719016 0.99720301
2049.68435110 -0.07404490 0.99779857 0.99781143
2049.68574000 -0.07265600 0.99780655 0.99781941
2049.68712890 -0.07126710 0.99807542 0.99808828
2049.68851781 -0.06987819 0.99743904 0.99745190
2049.68990671 -0.06848929 0.99752666 0.99753951
2049.69129561 -0.06710039 0.99758549 0.99759835
2049.69268451 -0.06571149 0.99716999 0.99718284
2049.69407342 -0.06432258 0.99707839 0.99709124
2049.69546232 -0.06293368 0.99688217 0.99689501
2049.69685122 -0.06154478 0.99760454 0.99761739
2049.69824013 -0.06015587 0.99730701 0.99731987
2049.69962903 -0.05876697 0.99729429 0.99730714
2049.70101793 -0.05737807 0.99665252 0.99666536
2049.70240684 -0.05598916 0.99733459 0.99734744
2049.70379574 -0.05460026 0.99694640 0.99695925
2049.70518464 -0.05321136 0.99678570 0.99679855
2049.70657354 -0.05182246 0.99740317 0.99741602
2049.70796245 -0.05043355 0.99705518 0.99706803
2049.70935135 -0.04904465 0.99710004 0.99711289
2049.71074025 -0.04765575 0.99723748 0.99725034
2049.71212916 -0.04626684 0.99676110 0.99677394
2049.71351806 -0.04487794 0.99724009 0.99725294
2049.71490696 -0.04348904 0.99720385 0.99721670
2049.71629587 -0.04210013 0.99691377 0.99692661
2049.71768477 -0.04071123 0.99634313 0.99635597
2049.71907367 -0.03932233 0.99644733 0.99646017
2049.72046257 -0.03793343 0.99663432 0.99664717
2049.72185148 -0.03654452 0.99638557 0.99639841
2049.72324038 -0.03515562 0.99744521 0.99745807
2049.72462928 -0.03376672 0.99728550 0.99729835
2049.72601819 -0.03237781 0.99718698 0.99719984
2049.72740709 -0.03098891 0.99743449 0.99744734
2049.72879599 -0.02960001 0.99692412 0.99693697
2049.73018490 -0.02821110 0.99729076 0.99730361
2049.73157380 -0.02682220 0.99717979 0.99719264
2049.73296270 -0.02543330 0.99688151 0.99689436
2049.73435160 -0.02404440 0.99636337 0.99637621
2049.73574051 -0.02265549 0.99628469 0.99629753
2049.73712941 -0.02126659 0.99936488 0.99937776
2049.73851831 -0.01987769 1.00304339 1.00305632
2049.73990722 -0.01848878 1.00028483 1.00029772
2049.74129612 -0.01709988 0.99913292 0.99914580
2049.74268502 -0.01571098 0.99876827 0.99878114
2049.74407392 -0.01432208 0.99831315 0.99832601
2049.74546283 -0.01293317 0.99802238 0.99803524
2049.74685173 -0.01154427 0.99800223 0.99801509
2049.74824063 -0.01015537 0.99735367 0.99736652
2049.74962954 -0.00876646 0.99768367 0.99769653
2049.75101844 -0.00737756 0.99710840 0.99712125
2049.75240734 -0.00598866 0.99700595 0.99701880
2049.75379625 -0.00459975 0.99869161 0.99870448
2049.75518515 -0.00321085 0.99854193 0.99855480
2049.75657405 -0.00182195 0.99773153 0.99774438
2049.75796295 -0.00043305 0.99742065 0.99743350
2049.75935186 0.00095586 0.99730188 0.99731473
2049.76074076 0.00234476 0.99755010 0.99756296
2049.76212966 0.00373366 0.99783223 0.99784509
2049.76351857 0.00512257 0.99776957 0.99778243
2049.76490747 0.00651147 0.99723975 0.99725260
2049.76629637 0.00790037 0.99730931 0.99732216
2049.76768527 0.00928927 0.99784654 0.99785940
2049.76907418 0.01067818 0.99728661 0.99729947
2049.77046308 0.01206708 0.99739327 0.99740613
2049.77185198 0.01345598 0.99718222 0.99719507
2049.77324089 0.01484489 0.99731902 0.99733187
2049.77462979 0.01623379 0.99766041 0.99767327
2049.77601869 0.01762269 0.99777509 0.99778794
2049.77740759 0.01901159 0.99736252 0.99737537
2049.77879650 0.02040050 0.99741903 0.99743188
2049.78018540 0.02178940 0.99761141 0.99762427
2049.78157430 0.02317830 0.99684128 0.99685413
2049.78296321 0.02456721 0.99706195 0.99707480
2049.78435211 0.02595611 0.99766431 0.99767716
2049.78574101 0.02734501 0.99751835 0.99753120
2049.78712991 0.02873391 0.99743442 0.99744727
2049.78851882 0.03012282 0.99729924 0.99731209
2049.78990772 0.03151172 0.99728594 0.99729880
2049.79129662 0.03290062 0.99805801 0.99807088
2049.79268553 0.03428953 0.99729298 0.99730583
2049.79407443 0.03567843 0.99728274 0.99729559
2049.79546333 0.03706733 0.99733512 0.99734798
2049.79685223 0.03845623 0.99824171 0.99825458
2049.79824114 0.03984514 0.99756592 0.99757877
2049.79963004 0.04123404 0.99771726 0.99773012
2049.80101894 0.04262294 0.99783148 0.99784434
2049.80240784 0.04401184 0.99825310 0.99826596
2049.80379675 0.04540075 0.99768428 0.99769714
2049.80518565 0.04678965 0.99753358 0.99754643
2049.80657455 0.04817855 0.99800925 0.99802211
2049.80796346 0.04956746 0.99739204 0.99740490
2049.80935236 0.05095636 0.99778250 0.99779536
2049.81074126 0.05234526 0.99779748 0.99781034
2049.81213016 0.05373416 0.99922231 0.99923519
2049.81351907 0.05512307 0.99889949 0.99891236
2049.81490797 0.05651197 0.99879785 0.99881072
2049.81629687 0.05790087 1.00020759 1.00022048
2049.81768577 0.05928977 1.00002505 1.00003794
2049.81907468 0.06067868 1.00005974 1.00007263
2049.82046358 0.06206758 0.99999396 1.00000684
2049.82185248 0.06345648 0.99945420 0.99946708
2049.82324139 0.06484539 1.00034233 1.00035522
2049.82463029 0.06623429 0.99944980 0.99946268
2049.82601919 0.06762319 1.00001342 1.00002631
2049.82740809 0.06901209 1.00010866 1.00012155
2049.82879700 0.07040100 0.99969644 0.99970932
2049.83018590 0.07178990 0.99956458 0.99957746
2049.83157480 0.07317880 0.99983246 0.99984535
2049.83296371 0.07456771 0.99950932 0.99952220
2049.83435261 0.07595661 1.00007075 1.00008364
2049.83574151 0.07734551 0.99952062 0.99953350
2049.83713041 0.07873441 0.99970524 0.99971813
2049.83851932 0.08012332 0.99982509 0.99983798
2049.83990822 0.08151222 1.00021822 1.00023111
2049.84129712 0.08290112 0.99991107 0.99992396
2049.84268602 0.08429002 0.99987148 0.99988436
2049.84407493 0.08567893 1.00029608 1.00030897
2049.84546383 0.08706783 0.99982539 0.99983828
2049.84685273 0.08845673 0.99982917 0.99984206
2049.84824163 0.08984563 1.00010122 1.00011411
2049.84963054 0.09123454 1.00023673 1.00024962
2049.85101944 0.09262344 0.99995853 0.99997142
2049.85240834 0.09401234 1.00011666 1.00012955
2049.85379725 0.09540125 1.00020943 1.00022232
2049.85518615 0.09679015 1.00000692 1.00001981
2049.85657505 0.09817905 1.00015908 1.00017197
2049.85796395 0.09956795 1.00010173 1.00011462
2049.85935286 0.10095686 1.00019645 1.00020934
2049.86074176 0.10234576 1.00008821 1.00010109
2049.86213066 0.10373466 0.99997645 0.99998933
2049.86351956 0.10512356 0.99986199 0.99987488
2049.86490847 0.10651247 1.00015498 1.00016787
2049.86629737 0.10790137 0.99974324 0.99975612
2049.86768627 0.10929027 1.00004229 1.00005518
2049.86907518 0.11067918 1.00024797 1.00026086
2049.87046408 0.11206808 0.99965188 0.99966477
2049.87185298 0.11345698 0.99999319 1.00000608
2049.87324188 0.11484588 0.99982032 0.99983321
2049.87463079 0.11623479 0.99996973 0.99998262
2049.87601969 0.11762369 0.99980175 0.99981464
2049.87740859 0.11901259 1.00043197 1.00044487
2049.87879749 0.12040149 0.99996189 0.99997477
2049.88018640 0.12179040 1.00005153 1.00006442
2049.88157530 0.12317930 0.99966804 0.99968092
2049.88296420 0.12456820 0.99994679 0.99995968
2049.88435310 0.12595710 1.00012971 1.00014260
2049.88574201 0.12734601 0.99997816 0.99999105
2049.88713091 0.12873491 0.99989246 0.99990535
2049.88851981 0.13012381 0.99997370 0.99998659
2049.88990872 0.13151272 0.99971742 0.99973031
2049.89129762 0.13290162 1.00015978 1.00017267
2049.89268652 0.13429052 0.99996363 0.99997652
2049.89407542 0.13567942 0.99958102 0.99959390
2049.89546433 0.13706833 0.99989929 0.99991217
2049.89685323 0.13845723 0.99988796 0.99990085
2049.89824213 0.13984613 1.00052385 1.00053674
2049.89963103 0.14123503 0.99975743 0.99977031
2049.90101994 0.14262394 0.99998747 1.00000035
2049.90240884 0.14401284 1.00025442 1.00026731
2049.90379774 0.14540174 0.99965518 0.99966806
2049.90518664 0.14679064 0.99999315 1.00000604
2049.90657555 0.14817955 1.00030661 1.00031950
2049.90796445 0.14956845 1.00000631 1.00001920
2049.90935335 0.15095735 0.99983995 0.99985284
2049.91074225 0.15234625 1.00035596 1.00036885
2049.91213116 0.15373516 1.00016229 1.00017518
2049.91352006 0.15512406 1.00013598 1.00014887
2049.91490896 0.15651296 1.00003049 1.00004338
2049.91629786 0.15790186 1.00002475 1.00003763
2049.91768677 0.15929077 1.00014060 1.00015349
2049.91907567 0.16067967 0.99988727 0.99990015
2049.92046457 0.16206857 0.99995759 0.99997048
2049.92185347 0.16345747 0.99970731 0.99972019
2049.92324238 0.16484638 0.99986830 0.99988118
2049.92463128 0.16623528 1.00003889 1.00005177
2049.92602018 0.16762418 0.99998615 0.99999904
2049.92740908 0.16901308 0.99986883 0.99988171
2049.92879799 0.17040199 0.99986634 0.99987923
2049.93018689 0.17179089 0.99985278 0.99986566
2049.93157579 0.17317979 0.99999635 1.00000924
2049.93296469 0.17456869 1.00048681 1.00049971
2049.93435360 0.17595760 0.99953271 0.99954559
2049.93574250 0.17734650 0.99995510 0.99996798
2049.93713140 0.17873540 1.00005120 1.00006409
2049.93852030 0.18012430 0.99984133 0.99985421
2049.93990921 0.18151321 0.99948412 0.99949700
2049.94129811 0.18290211 1.00049622 1.00050912
2049.94268701 0.18429101 0.99962597 0.99963885
2049.94407592 0.18567992 1.00030806 1.00032096
2049.94546482 0.18706882 1.00034962 1.00036251
2049.94685372 0.18845772 1.00034608 1.00035898
2049.94824262 0.18984662 0.99970789 0.99972078
2049.94963153 0.19123553 0.99963274 0.99964563
2049.95102043 0.19262443 1.00011449 1.00012738
2049.95240933 0.19401333 0.99995665 0.99996953
2049.95379823 0.19540223 0.99994888 0.99996177
2049.95518714 0.19679114 0.99940385 0.99941673
2049.95657604 0.19818004 1.00011845 1.00013134
2049.95796494 0.19956894 0.99981001 0.99982290
2049.95935384 0.20095784 1.00000280 1.00001569
2049.96074275 0.20234675 0.99987008 0.99988297
2049.96213165 0.20373565 0.99998718 1.00000007
2049.96352055 0.20512455 1.00005569 1.00006858
2049.96490945 0.20651345 1.00035979 1.00037268
2049.96629835 0.20790235 0.99969500 0.99970789
2049.96768726 0.20929126 1.00001611 1.00002900
2049.96907616 0.21068016 0.99996267 0.99997556
2049.97046506 0.21206906 1.00011317 1.00012606
2049.97185396 0.21345796 0.99984219 0.99985508
2049.97324287 0.21484687 0.99994118 0.99995407
2049.97463177 0.21623577 0.99972906 0.99974194
2049.97602067 0.21762467 0.99986436 0.99987724
2049.97740957 0.21901357 1.00030210 1.00031499
2049.97879848 0.22040248 0.99958452 0.99959740
2049.98018738 0.22179138 1.00017250 1.00018539
2049.98157628 0.22318028 1.00006318 1.00007607
2049.98296518 0.22456918 0.99973635 0.99974923
2049.98435409 0.22595809 1.00004870 1.00006159
2049.98574299 0.22734699 1.00028766 1.00030055
2049.98713189 0.22873589 1.00020279 1.00021568
2049.98852079 0.23012479 0.99970083 0.99971371
2049.98990970 0.23151370 0.99977099 0.99978387
2049.99129860 0.23290260 0.99971392 0.99972680
2049.99268750 0.23429150 1.00072598 1.00073888
2049.99407640 0.23568040 1.00019240 1.00020529
2049.99546531 0.23706931 1.00040242 1.00041531
2049.99685421 0.23845821 1.00033650 1.00034939
2049.99824311 0.23984711 0.99996909 0.99998198
2049.99963201 0.24123601 0.99990872 0.99992161
2050.00102092 0.24262492 1.00031502 1.00032791
2050.00240982 0.24401382 1.00007055 1.00008344
2050.00379872 0.24540272 1.00001801 1.00003090
2050.00518762 0.24679162 1.00038316 1.00039605
2050.00657653 0.24818053 0.99965991 0.99967279
2050.00796543 0.24956943 0.99985569 0.99986858
